Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14893.00,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PS2,2007.00,Misc,Sega,0.00,0.00,0.03,0,0.03
14894.00,Bode Miller Alpine Skiing,PS2,2006.00,Sports,Valcon Games,0.01,0.01,0,0,0.03
14895.00,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,GBA,2006.00,Role-Playing,Marvelous Interactive,0.00,0.00,0.02,0,0.03
14896.00,R-Type Delta,PS,1998.00,Shooter,Irem Software Engineering,0.01,0.01,0,0,0.03
14897.00,Angelique: Maren no Rokukishi,PSP,2011.00,Adventure,Idea Factory,0.00,0.00,0.03,0,0.03
14898.00,Soul Eater: Battle Resonance,PSP,2009.00,Action,Namco Bandai Games,0.00,0.00,0.03,0,0.03
14899.00,Psycho-Pass: Mandatory Happiness,PS4,2016.00,Adventure,Nippon Ichi Software,0.02,0.00,0,0,0.03
14900.00,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,DS,2008.00,Misc,D3Publisher,0.00,0.00,0.03,0,0.03
14901.00,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994.00,Action,Banpresto,0.00,0.00,0.03,0,0.03
14902.00,Napoleon Dynamite: The Game,DS,2007.00,Puzzle,Crave Entertainment,0.02,0.00,0,0,0.03
14903.00,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,DS,2008.00,Simulation,Broccoli,0.00,0.00,0.03,0,0.03
14904.00,Rock 'N' Roll Adventures,Wii,2007.00,Platform,Popcorn Arcade,0.02,0.00,0,0,0.03
14905.00,War Gods,PS,1996.00,Fighting,GT Interactive,0.01,0.01,0,0,0.03
14906.00,Evangelion: Jo,PS2,2009.00,Action,Namco Bandai Games,0.00,0.00,0.03,0,0.03
14907.00,Doki Oki,PS,1995.00,Adventure,Banpresto,0.00,0.00,0.02,0,0.03
14908.00,Gakuen Alice: WakuWaku * Happy Friends,DS,2007.00,Adventure,Kids Station,0.00,0.00,0.03,0,0.03
14909.00,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,2012.00,Adventure,ChunSoft,0.00,0.00,0.03,0,0.03
14910.00,Konohana 2: Todoke Kanai Requiem,PS2,2002.00,Adventure,Success,0.00,0.00,0.03,0,0.03
14911.00,Derby Time 2006,PSP,2006.00,Sports,Sony Computer Entertainment,0.00,0.00,0.03,0,0.03
14912.00,Yuusha Shisu.,PSV,2016.00,Role-Playing,Nippon Ichi Software,0.00,0.00,0.02,0,0.02
14913.00,Monster Mayhem: Build and Battle,DS,2009.00,Simulation,Zushi Games,0.02,0.00,0,0,0.02
14914.00,Senjou no Waltz,PSV,2014.00,Adventure,Idea Factory,0.00,0.00,0.02,0,0.02
14915.00,Chuck E. Cheese's Sports Games,Wii,2011.00,Sports,UFO Interactive,0.02,0.00,0,0,0.02
14916.00,Ghostbusters (2016),XOne,2016.00,Action,Activision,0.02,0.00,0,0,0.02
14917.00,Stronghold 2 Deluxe,PC,2005.00,Strategy,Take-Two Interactive,0.00,0.02,0,0,0.02
14918.00,MAPLUS: Portable Navi 3,PSP,2009.00,Misc,Edia,0.00,0.00,0.02,0,0.02
14919.00,DEATH NOTE: L o Tsugu Mono,DS,2007.00,Adventure,Konami Digital Entertainment,0.00,0.00,0.02,0,0.02
14920.00,ZooCube,GC,2002.00,Puzzle,Acclaim Entertainment,0.02,0.00,0,0,0.02
14921.00,Puppet Show 3: Lost Town,PC,2011.00,Puzzle,Focus Home Interactive,0.00,0.02,0,0,0.02
14922.00,Star Wars: Empire at War - Forces of Corruption,PC,2006.00,Strategy,LucasArts,0.00,0.02,0,0,0.02
14923.00,Spy Hunter / Super Sprint,GBA,2005.00,Racing,Zoo Digital Publishing,0.02,0.01,0,0,0.02
14924.00,Otometeki Koi Kakumei * Love Revo! Portable,PSP,2010.00,Adventure,Idea Factory,0.00,0.00,0.02,0,0.02
14925.00,Clover no Kuni no Alice: Wonderful Wonder World,PS2,2010.00,Adventure,Prototype,0.00,0.00,0.02,0,0.02
14926.00,Room Zoom: Race for Impact,XB,2004.00,Racing,Jaleco,0.02,0.01,0,0,0.02
14927.00,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PSV,2013.00,Adventure,5pb,0.00,0.00,0.02,0,0.02
14928.00,Tube Slider,GC,N/A,Racing,Unknown,0.02,0.00,0,0,0.02
14929.00,Ghost Pirates of Vooju Island,PC,2009.00,Adventure,DTP Entertainment,0.00,0.02,0,0,0.02
14930.00,America Oudan Ultra-Quiz,SAT,1995.00,Misc,Victor Interactive,0.00,0.00,0.02,0,0.02
14931.00,DoDonPachi Dai-Oujou: Black Label Extra,X360,2009.00,Shooter,5pb,0.00,0.00,0.02,0,0.02
14932.00,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,DS,2009.00,Misc,PlayV,0.00,0.02,0,0,0.02
14933.00,ParaWorld,PC,2006.00,Strategy,Deep Silver,0.00,0.02,0,0,0.02
14934.00,Tropico Reloaded,PC,2009.00,Strategy,Kalypso Media,0.00,0.02,0,0,0.02
14935.00,Shinseiki Evangelion: Battle Orchestra,PS2,2007.00,Fighting,Broccoli,0.00,0.00,0.02,0,0.02
14936.00,Pharaoh,PC,1998.00,Strategy,Vivendi Games,0.00,0.02,0,0,0.02
14937.00,Vampire Mansion: Linda Hyde,DS,2011.00,Adventure,Unknown,0.00,0.02,0,0,0.02
14938.00,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,DS,2008.00,Action,Namco Bandai Games,0.00,0.00,0.02,0,0.02
14939.00,Battlefield 2: Modern Combat(JP sales),PS2,2005.00,Shooter,Electronic Arts,0.00,0.00,0.02,0,0.02
14940.00,The Idolmaster: Gravure For You! Vol.7,PS3,2012.00,Action,Namco Bandai Games,0.00,0.00,0.02,0,0.02
14941.00,Stake: Fortune Fighters,XB,2003.00,Fighting,Metro 3D,0.02,0.01,0,0,0.02
14942.00,Serious Sam Advance,GBA,2004.00,Shooter,Global Star,0.02,0.01,0,0,0.02
14943.00,The Settlers: Rise of an Empire,PC,2007.00,Strategy,Ubisoft,0.01,0.01,0,0,0.02
14944.00,Let's Play Garden,Wii,2010.00,Simulation,Deep Silver,0.02,0.00,0,0,0.02
14945.00,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,PS3,N/A,Adventure,N/A,0.00,0.00,0.02,0,0.02
14946.00,Pop'n Music 12 Iroha,PS2,2006.00,Simulation,Konami Digital Entertainment,0.00,0.00,0.02,0,0.02
14947.00,BeatMania IIDX 11: IIDX Red,PS2,2006.00,Simulation,Konami Digital Entertainment,0.00,0.00,0.02,0,0.02
14948.00,Warhammer Online: Age of Reckoning,PC,2008.00,Role-Playing,GOA,0.00,0.02,0,0,0.02
14949.00,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,2005.00,Sports,Konami Digital Entertainment,0.00,0.00,0.02,0,0.02
14950.00,Road Trip: The Arcade Edition,GC,2002.00,Racing,Zoo Digital Publishing,0.02,0.00,0,0,0.02
14951.00,Juusanshi Engi Engetsu Sangokuden 2,PSP,2014.00,Action,Idea Factory,0.00,0.00,0.02,0,0.02
14952.00,No More Heroes: Heroes' Paradise,X360,2010.00,Action,Marvelous Interactive,0.00,0.00,0.02,0,0.02
14953.00,Virtua Tennis: World Tour (jp sales),PSP,2005.00,Sports,Sega,0.00,0.00,0.02,0,0.02
14954.00,World Series of Poker 2008: Battle for the Bracelets,PSP,2007.00,Misc,Activision,0.02,0.00,0,0,0.02
14955.00,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,PSP,2012.00,Action,5pb,0.00,0.00,0.02,0,0.02
14956.00,Cold War,XB,2005.00,Shooter,DreamCatcher Interactive,0.02,0.01,0,0,0.02
14957.00,Steel Battalion: Line of Contact,XB,2004.00,Simulation,Capcom,0.02,0.01,0,0,0.02
14958.00,Naruto Shippuden: Ultimate Ninja Storm Collection,PS3,2016.00,Action,Namco Bandai Games,0.00,0.02,0,0,0.02
14959.00,Ken to Mahou to Gakuen Mono. 2G,PS3,2010.00,Role-Playing,Acquire,0.00,0.00,0.02,0,0.02
14960.00,NBA Starting Five,XB,2002.00,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.02
14961.00,Kami Naru Kimi to,PSP,2011.00,Adventure,Idea Factory,0.00,0.00,0.02,0,0.02
14962.00,Spy Hunter: Nowhere To Run,PS2,2006.00,Racing,Midway Games,0.01,0.01,0,0,0.02
14963.00,LEGO Harry Potter: Years 1-4,PC,2010.00,Action,Warner Bros. Interactive Entertainment,0.01,0.01,0,0,0.02
14964.00,Ikki Tousen: Eloquent Fist,PSP,2008.00,Fighting,Marvelous Interactive,0.00,0.00,0.02,0,0.02
14965.00,Viva Pinata,PC,2007.00,Simulation,Microsoft Game Studios,0.00,0.02,0,0,0.02
14966.00,Carmen Sandiego: The Secret of the Stolen Drums,XB,2004.00,Action,BAM! Entertainment,0.02,0.01,0,0,0.02
14967.00,Disney's Magical Quest 3 Starring Mickey and Donald,GBA,2003.00,Action,Capcom,0.02,0.01,0,0,0.02
14968.00,Chili Con Carnage,PSP,2007.00,Shooter,Eidos Interactive,0.00,0.02,0,0.01,0.02
14969.00,Bus Simulator 16,PC,2016.00,Simulation,Astragon,0.00,0.02,0,0,0.02
14970.00,Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,2006.00,Action,Konami Digital Entertainment,0.02,0.00,0,0,0.02
14971.00,Teddy Together,3DS,2016.00,Simulation,Nintendo,0.00,0.02,0,0,0.02
14972.00,Pony Luv,DS,2008.00,Simulation,GSP,0.02,0.00,0,0,0.02
14973.00,Strike Witches 2: Iyasu Naosu Punipunisuru,DS,2010.00,Action,Kadokawa Shoten,0.00,0.00,0.02,0,0.02
14974.00,Omega Quintet,PS4,2014.00,Role-Playing,Compile Heart,0.00,0.00,0.02,0,0.02
14975.00,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,PS3,2015.00,Action,Namco Bandai Games,0.00,0.00,0.02,0,0.02
14976.00,Demigod,PC,2009.00,Strategy,Atari,0.00,0.02,0,0,0.02
14977.00,The Voice,PS3,2014.00,Action,Activision,0.02,0.00,0,0,0.02
14978.00,"Ed, Edd n Eddy: The Mis-Edventures",XB,2005.00,Platform,Midway Games,0.02,0.01,0,0,0.02
14979.00,Bunmei Haruka: Aoiza Ibunroku,PSP,2011.00,Action,FuRyu,0.00,0.00,0.02,0,0.02
14980.00,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,2015.00,Adventure,Namco Bandai Games,0.00,0.00,0.02,0,0.02
14981.00,Blade Arcus from Shining EX,PS4,2015.00,Fighting,Sega,0.00,0.00,0.02,0,0.02
14982.00,Vantage Master Portable,PSP,2008.00,Role-Playing,Falcom Corporation,0.00,0.00,0.02,0,0.02
14983.00,Lilpri DS: Hime-Chen! Apple Pink,DS,2010.00,Adventure,Sega,0.00,0.00,0.02,0,0.02
14984.00,Star Trek Online,PC,2010.00,Role-Playing,Atari,0.00,0.02,0,0,0.02
14985.00,Rapala for Kinect,X360,2011.00,Sports,Activision,0.00,0.02,0,0,0.02
14986.00,Rugby Challenge 3,X360,2016.00,Sports,Alternative Software,0.00,0.02,0,0,0.02
14987.00,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",DS,2008.00,Misc,D3Publisher,0.00,0.00,0.02,0,0.02
14988.00,Diabolik Lovers: Vandead Carnival,PSV,2014.00,Action,Idea Factory,0.00,0.00,0.02,0,0.02
14989.00,O.M.G. 26 - Our Mini Games,DS,2007.00,Puzzle,505 Games,0.02,0.00,0,0,0.02
14990.00,Ty the Tasmanian Tiger 3: Night of the Quinkan,XB,2005.00,Action,Zoo Digital Publishing,0.02,0.01,0,0,0.02
14991.00,AMF Xtreme Bowling,PS2,2006.00,Sports,Mastertronic,0.01,0.01,0,0,0.02
14992.00,Total Overdose: A Gunslinger's Tale in Mexico,XB,2005.00,Shooter,Eidos Interactive,0.02,0.01,0,0,0.02
14993.00,Bomberman Fantasy Race,PS,1998.00,Racing,Virgin Interactive,0.01,0.01,0,0,0.02
14994.00,Colin McRae Rally 2.0,GBA,2002.00,Racing,Codemasters,0.02,0.01,0,0,0.02
14995.00,Carnage Heart EXA,PSP,2010.00,Strategy,ArtDink,0.00,0.00,0.02,0,0.02
14996.00,Tropico 4: Modern Times,PC,2012.00,Strategy,Kalypso Media,0.00,0.02,0,0,0.02
14997.00,Europa Universalis III Complete,PC,2008.00,Strategy,Paradox Interactive,0.00,0.02,0,0,0.02
14998.00,Bugriders: The Race of Kings,PS,1997.00,Racing,GT Interactive,0.01,0.01,0,0,0.02
14999.00,Bust-A-Move,3DO,1994.00,Puzzle,Micro Cabin,0.00,0.00,0.02,0,0.02
15000.00,Wii de Asobu: Metroid Prime,Wii,N/A,Shooter,Nintendo,0.00,0.00,0.02,0,0.02
15001.00,Payout Poker & Casino,PSP,N/A,Misc,Unknown,0.02,0.00,0,0,0.02
15002.00,Wii de Asobu: Metroid Prime,Wii,N/A,Shooter,Nintendo,0.00,0.00,0.02,0,0.02
15003.00,Wangan Midnight Portable,PSP,2007.00,Racing,Genki,0.00,0.00,0.02,0,0.02
15004.00,Cross Ange: Tenshi to Ryuu no Rondo tr.,PSV,2015.00,Action,Namco Bandai Games,0.00,0.00,0.02,0,0.02
15005.00,Canvas 2,PS2,2006.00,Adventure,Kadokawa Shoten,0.00,0.00,0.02,0,0.02
15006.00,Memories Off: Sorekara Again,PS2,2006.00,Adventure,KID,0.00,0.00,0.02,0,0.02
15007.00,Tom Clancy's Rainbow Six: Vegas 2,PC,2008.00,Shooter,Ubisoft,0.00,0.02,0,0,0.02
15008.00,11eyes: CrossOver,X360,2009.00,Adventure,5pb,0.00,0.00,0.02,0,0.02
15009.00,Kenka Bancho Otome,PSV,2016.00,Action,Screenlife,0.00,0.00,0.02,0,0.02
15010.00,Supermodel Makeover by Lauren Luke,DS,2009.00,Simulation,Avanquest,0.00,0.02,0,0,0.02
15011.00,George of the Jungle and the Search for the Secret,Wii,2008.00,Platform,Ignition Entertainment,0.02,0.00,0,0,0.02
15012.00,AirForce Delta Storm,GBA,2002.00,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.02
15013.00,Serious Sam HD: Gold Edition,X360,2011.00,Shooter,Mastertronic,0.00,0.02,0,0,0.02
15014.00,Peter Pan in Disney's Return to Never Land,PS,2002.00,Platform,Sony Computer Entertainment,0.01,0.01,0,0,0.02
15015.00,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,2009.00,Racing,System 3 Arcade Software,0.00,0.02,0,0,0.02
15016.00,Xenosaga I·II,DS,2006.00,Role-Playing,Namco Bandai Games,0.00,0.00,0.02,0,0.02
15017.00,SimCity Societies,PC,2007.00,Simulation,Electronic Arts,0.00,0.02,0,0,0.02
15018.00,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008.00,Sports,Hudson Soft,0.00,0.00,0.02,0,0.02
15019.00,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PS3,2016.00,Misc,Namco Bandai Games,0.00,0.00,0.02,0,0.02
15020.00,Fishdom 2 Deluxe,PC,2010.00,Puzzle,Rondomedia,0.00,0.02,0,0.01,0.02
15021.00,Kuusen II,PS2,2004.00,Simulation,Kadokawa Shoten,0.00,0.00,0.02,0,0.02
15022.00,Cross Channel: In Memory of All People,X360,2011.00,Adventure,CyberFront,0.00,0.00,0.02,0,0.02
15023.00,Bomberman Story DS,DS,2007.00,Role-Playing,Rising Star Games,0.00,0.00,0.02,0,0.02
15024.00,Penguins of Madagascar,Wii,2014.00,Action,Namco Bandai Games,0.00,0.02,0,0,0.02
15025.00,Clannad: Mitsumi Mamoru Sakamichi de - Joukan,PSP,2010.00,Adventure,Prototype,0.00,0.00,0.02,0,0.02
15026.00,Brothers in Arms: Hell's Highway,PC,2008.00,Shooter,Ubisoft,0.00,0.02,0,0,0.02
15027.00,Are You Alice?,PSP,2011.00,Adventure,Idea Factory,0.00,0.00,0.02,0,0.02
15028.00,Future Tactics: The Uprising,GC,2004.00,Strategy,JoWood Productions,0.02,0.00,0,0,0.02
15029.00,Stronghold Crusader Extreme,PC,2008.00,Strategy,Gamecock,0.00,0.02,0,0,0.02
15030.00,Kensei: Sacred Fist,PS,1997.00,Fighting,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15031.00,Backyard NFL Football,DS,2007.00,Sports,Atari,0.02,0.00,0,0,0.02
15032.00,Okashi na Shima no Peter Pan: Sweet Never Land,PSP,2011.00,Adventure,Quinrose,0.00,0.00,0.02,0,0.02
15033.00,Urakata Hakuoki,PSP,2013.00,Adventure,Idea Factory,0.00,0.00,0.02,0,0.02
15034.00,Cities XL 2011,PC,2010.00,Simulation,Focus Home Interactive,0.00,0.02,0,0,0.02
15035.00,Kung Fu Panda,PC,2008.00,Action,Activision,0.00,0.02,0,0,0.02
15036.00,Gift: Prism,PS2,2006.00,Adventure,Sweets,0.00,0.00,0.02,0,0.02
15037.00,PDC World Championship Darts: Pro Tour,X360,2010.00,Sports,O-Games,0.00,0.02,0,0,0.02
15038.00,Shanghai: True Valor,PS,1998.00,Puzzle,Activision,0.01,0.01,0,0,0.02
15039.00,Tokyo Xanadu eX+,PS4,2016.00,Role-Playing,Nihon Falcom Corporation,0.00,0.00,0.02,0,0.02
15040.00,Major Dream: Major DS Dream Baseball,DS,2008.00,Sports,Takara Tomy,0.00,0.00,0.02,0,0.02
15041.00,Steins,,,,,,,,,
15042.00,Thunderbirds,GBA,2004.00,Shooter,Vivendi Games,0.02,0.01,0,0,0.02
15043.00,Winning Post 8 2015,PSV,2015.00,Action,Tecmo Koei,0.00,0.00,0.02,0,0.02
15044.00,Vitamin Z Revolution,PSP,2010.00,Adventure,D3Publisher,0.00,0.00,0.02,0,0.02
15045.00,Aria: The Origination ~Aoi Wakusei no El Cielo~,PS2,2008.00,Adventure,Alchemist,0.00,0.00,0.02,0,0.02
15046.00,Inkheart,DS,2009.00,Adventure,DreamCatcher Interactive,0.02,0.00,0,0,0.02
15047.00,Street Fighter X Tekken,PC,2012.00,Fighting,Capcom,0.00,0.02,0,0,0.02
15048.00,Lunatic Dawn Tempest,PS2,2001.00,Role-Playing,ArtDink,0.00,0.00,0.02,0,0.02
15049.00,Ceville,PC,2009.00,Action,Kalypso Media,0.00,0.02,0,0,0.02
15050.00,Strike Witches: Shirogane no Tsubasa,PSP,2012.00,Strategy,Kadokawa Shoten,0.00,0.00,0.02,0,0.02
15051.00,Total Immersion Racing,XB,2002.00,Racing,Empire Interactive,0.02,0.01,0,0,0.02
15052.00,Totally Spies! 2: Undercover,DS,2006.00,Action,Atari,0.01,0.01,0,0,0.02
15053.00,Luxor: The Wrath of Set,PSP,2006.00,Puzzle,Mumbo Jumbo,0.02,0.00,0,0,0.02
15054.00,Natalie Brooks: Mystery at Hillcrest High,DS,2012.00,Action,Licensed 4U,0.00,0.02,0,0,0.02
15055.00,NASCAR Heat Evolution,XOne,2016.00,Racing,Dusenberry Martin Racing,0.02,0.00,0,0,0.02
15056.00,Board Game: Top Shop,PS,1999.00,Misc,Success,0.01,0.01,0,0,0.02
15057.00,NANA: Live Staff Daiboshuu! Shoshinsha Kangei,DS,2007.00,Action,Konami Digital Entertainment,0.00,0.00,0.02,0,0.02
15058.00,Castlevania: Lords of Shadow - Reverie,X360,2011.00,Action,Konami Digital Entertainment,0.02,0.00,0,0,0.02
15059.00,Xia-Xia,DS,2012.00,Platform,N/A,0.00,0.02,0,0,0.02
15060.00,Cocoto Magic Circus,Wii,2008.00,Shooter,Neko Entertainment,0.02,0.00,0,0,0.02
15061.00,Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,PS2,2007.00,Adventure,Marvelous Interactive,0.00,0.00,0.02,0,0.02
15062.00,Dunamis 15,PS3,2011.00,Adventure,5pb,0.00,0.00,0.02,0,0.02
15063.00,DemiKids: Dark Version,GBA,2002.00,Role-Playing,Atlus,0.02,0.01,0,0,0.02
15064.00,Mage Knight: Destiny's Soldier,DS,2006.00,Strategy,Namco Bandai Games,0.02,0.00,0,0,0.02
15065.00,GT Legends,PC,2005.00,Racing,Atari,0.00,0.02,0,0,0.02
15066.00,Blender Bros.,GBA,2002.00,Platform,Unknown,0.02,0.01,0,0,0.02
15067.00,Suzumiya Haruhi no Heiretsu,Wii,2009.00,Adventure,Sega,0.00,0.00,0.02,0,0.02
15068.00,F1 Race Stars,PC,2012.00,Racing,Codemasters,0.00,0.02,0,0,0.02
15069.00,DemiKids: Light Version,GBA,2002.00,Role-Playing,Atlus,0.02,0.01,0,0,0.02
15070.00,Nanatsuiro * Drops Pure!!,PS2,2007.00,Adventure,Media Works,0.00,0.00,0.02,0,0.02
15071.00,Pe-Jongju to Manabu Kankokugo DS: Test-Hen,DS,2010.00,Misc,D3Publisher,0.00,0.00,0.02,0,0.02
15072.00,Escape the Emerald Star,PC,2011.00,Puzzle,PopCap Games,0.02,0.00,0,0,0.02
15073.00,La Corda d'Oro 4,PSV,2016.00,Action,Tecmo Koei,0.00,0.00,0.02,0,0.02
15074.00,Thomas and Friends: Steaming around Sodor,3DS,2015.00,Action,Avanquest Software,0.00,0.02,0,0,0.02
15075.00,Titanic Mystery,Wii,2010.00,Puzzle,O-Games,0.02,0.00,0,0,0.02
15076.00,Falcon 4.0: Allied Force,PC,2005.00,Simulation,Graphsim Entertainment,0.00,0.02,0,0,0.02
15077.00,Bottom of the 9th '97,PS,1997.00,Sports,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15078.00,Shaman King: Chou Senjiryokketsu 3,GBA,2002.00,Role-Playing,King Records,0.00,0.00,0.02,0,0.02
15079.00,Ride,X360,2015.00,Racing,Milestone S.r.l.,0.00,0.02,0,0,0.02
15080.00,Line Rider 2: Unbound,Wii,2008.00,Puzzle,Deep Silver,0.02,0.00,0,0,0.02
15081.00,HatsuKare * Renai Debut Sengen!,PSP,2013.00,Adventure,FuRyu,0.00,0.00,0.02,0,0.02
15082.00,Treasure Chase,DS,2011.00,Puzzle,Storm City Games,0.02,0.00,0,0,0.02
15083.00,Unreal Anthology,PC,2006.00,Shooter,Midway Games,0.00,0.02,0,0,0.02
15084.00,X3: Terran War Pack,PC,2012.00,Misc,Deep Silver,0.00,0.02,0,0,0.02
15085.00,Prison Architect,PS4,2016.00,Action,Introversion Software,0.01,0.01,0,0,0.02
15086.00,G1 Jockey Wii,Wii,2007.00,Sports,Tecmo Koei,0.00,0.01,0.02,0,0.02
15087.00,Kingdom: Ikkitousen no Ken,PSP,2010.00,Action,Konami Digital Entertainment,0.00,0.00,0.02,0,0.02
15088.00,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,PS2,2007.00,Fighting,Yuke's,0.00,0.00,0.02,0,0.02
15089.00,Rugby League Live 3,PS4,2015.00,Action,Tru Blu Entertainment,0.00,0.02,0,0,0.02
15090.00,Tom Clancy's EndWar,PC,2009.00,Strategy,Ubisoft,0.00,0.02,0,0,0.02
15091.00,RayCrisis: Series Termination,PS,1999.00,Shooter,JVC,0.01,0.01,0,0,0.02
15092.00,Left 4 Dead,PC,2008.00,Shooter,Electronic Arts,0.00,0.02,0,0,0.02
15093.00,Bejeweled 2 Deluxe,PC,2006.00,Puzzle,Focus Home Interactive,0.00,0.02,0,0,0.02
15094.00,Ikki Tousen: Shining Dragon,PS2,2007.00,Role-Playing,Marvelous Interactive,0.00,0.00,0.02,0,0.02
15095.00,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,2008.00,Adventure,Minato Station,0.00,0.00,0.02,0,0.02
15096.00,Toxic Grind,XB,2002.00,Sports,THQ,0.02,0.00,0,0,0.02
15097.00,DiRT,PC,2007.00,Racing,Codemasters,0.00,0.02,0,0,0.02
15098.00,Kawasaki Jet Ski,Wii,2008.00,Racing,Metro 3D,0.02,0.00,0,0,0.02
15099.00,Genkai Tokki: Seven Pirates,PSV,2016.00,Role-Playing,Compile Heart,0.00,0.00,0.02,0,0.02
15100.00,Enchanted Arms (JP sales),X360,2006.00,Role-Playing,Ubisoft,0.00,0.00,0.02,0,0.02
15101.00,ScrapLand,XB,2005.00,Action,Deep Silver,0.02,0.00,0,0,0.02
15102.00,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,PSP,2011.00,Misc,Paon,0.00,0.00,0.02,0,0.02
15103.00,Geten no Hana,PSP,2013.00,Misc,Tecmo Koei,0.00,0.00,0.02,0,0.02
15104.00,Crazy Machines,Wii,2010.00,Puzzle,DTP Entertainment,0.01,0.01,0,0,0.02
15105.00,Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,PSP,2009.00,Adventure,Tecmo Koei,0.00,0.00,0.02,0,0.02
15106.00,Blade Arcus from Shining EX,PS3,2015.00,Fighting,Sega,0.00,0.00,0.02,0,0.02
15107.00,Brave: The Video Game,Wii,2012.00,Action,Disney Interactive Studios,0.00,0.02,0,0,0.02
15108.00,Frontlines: Fuel of War,PC,2008.00,Shooter,THQ,0.00,0.02,0,0,0.02
15109.00,D.Gray-man: Sousha no Shikaku,PS2,2008.00,Adventure,Konami Digital Entertainment,0.00,0.00,0.02,0,0.02
15110.00,Indianapolis 500 Evolution,X360,2009.00,Racing,Zushi Games,0.02,0.00,0,0,0.02
15111.00,Ookami to Koushinryou: Omiowataru Kaze,DS,2009.00,Adventure,ASCII Media Works,0.00,0.00,0.02,0,0.02
15112.00,Grey's Anatomy: The Video Game,PC,2009.00,Adventure,Ubisoft,0.00,0.02,0,0,0.02
15113.00,School Days LxH,PS2,2008.00,Adventure,Interchannel,0.00,0.00,0.02,0,0.02
15114.00,Neo Angelique,PS2,2006.00,Adventure,Tecmo Koei,0.00,0.00,0.02,0,0.02
15115.00,Big Idea's VeggieTales: LarryBoy and the Bad Apple,PS2,2006.00,Action,Crave Entertainment,0.01,0.01,0,0,0.02
15116.00,Namco Museum Battle Collection (JP sales),PSP,2005.00,Misc,Sony Computer Entertainment,0.00,0.00,0.02,0,0.02
15117.00,Chaos,,,,,,,,,
15118.00,Brandish: The Dark Revenant,PSP,2009.00,Role-Playing,Falcom Corporation,0.00,0.00,0.02,0,0.02
15119.00,Summon Night: Swordcraft Story,GBA,2003.00,Role-Playing,Banpresto,0.02,0.01,0,0,0.02
15120.00,Samurai Shodown V,XB,2006.00,Fighting,Ignition Entertainment,0.02,0.00,0,0,0.02
15121.00,Pro Fishing Challenge,XB,2004.00,Sports,Atlus,0.02,0.00,0,0,0.02
15122.00,Minna no Chizu 2,PSP,2007.00,Misc,Zenrin,0.00,0.00,0.02,0,0.02
15123.00,Franklin's Great Adventures,DS,2006.00,Action,Game Factory,0.02,0.00,0,0,0.02
15124.00,Test Drive Unlimited,PC,2007.00,Racing,Atari,0.00,0.02,0,0,0.02
15125.00,SAW,PC,2009.00,Action,Konami Digital Entertainment,0.00,0.02,0,0,0.02
15126.00,Princess Saver! Eternal Love for My Lady,PS2,2010.00,Adventure,Comfort,0.00,0.00,0.02,0,0.02
15127.00,To Love-Ru Trouble: Darkness - True Princess,PSV,2015.00,Action,FuRyu,0.00,0.00,0.02,0,0.02
15128.00,Tokyo Mew Mew,PS,2002.00,Role-Playing,Takara,0.00,0.00,0.02,0,0.02
15129.00,Jitsumei Jikkyou Keiba Dream Classic 2002,PS2,2002.00,Sports,Namco Bandai Games,0.00,0.00,0.02,0,0.02
15130.00,Ice Age: Dawn of the Dinosaurs,PC,2009.00,Action,Activision,0.02,0.00,0,0,0.02
