UF,Sigla Partido,Cargo,Nome candidato,Valor despesa,Tipo despesa,Fonte recurso,EspÈcie recurso,DescriÁao da despesa
SP,PMDB,Deputado Estadual,ALBERTO FELIPPE HADDAD FILHO,1020.00,Despesas com pessoal,Outros Recursos nao descritos,Cheque,PRESTA«√O DE SERVI«OS DE DIVULGA«√O NA CAMPANHA ELEITORAL DE AGOSTO A SETEMBRO2010
SP,PMDB,Deputado Estadual,WAGNER DE OLIVEIRA PESTANA,125.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"15000 MIL SANTINHOS 50% VALOR DA NOTA FISCAL R$ 125,00                                                                                                                                                                                                         "
SP,PMDB,Deputado Estadual,WAGNER DE OLIVEIRA PESTANA,166.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"IMPRESSOS DE MALA DIRETA FORMATO 30X22CM 50% VALOR DA NOTA FISCAL R$ 166,00                                                                                                                                                                                    "
SP,PMDB,Deputado Estadual,WAGNER DE OLIVEIRA PESTANA,360.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"150.000 SANTINHOS NO VALOR R$ 2,40 O MILHEIRO                                                                                                                                                                                                                  "
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,150.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,150.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,750.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,50 MIL SANTINHOS
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,195.00,Publicidade por jornais e revistas,Outros Recursos nao descritos,Cheque,"AN⁄NCIOS NOS DIAS 17/09, 24/09 E 01/10, VALOR UNIT¡RIO R$65,00                                                                                                                                                                                                 "
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,1000.00,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS DE DIVULGA«√O E APOIO NA CAMPANHA ELEITORAL
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,900.00,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS DE APOIO E DIVULGA«√O NA CAMPANHA
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,150.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,20 BANNERS DE 35X45
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,150.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,PLOTAGEM DE ADESIVOS
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,150.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,PLOTAGEM DE ADESIVOS
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,6.60,Encargos financeiros e taxas banc·rias,Outros Recursos nao descritos,DÈbito em conta,TARIFA TAL√O DE CHEQUES
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,1.35,Encargos financeiros e taxas banc·rias,Outros Recursos nao descritos,DÈbito em conta,TARIFA DEPOSITO EM CHEQUES
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,1.59,Encargos financeiros e taxas banc·rias,Outros Recursos nao descritos,DÈbito em conta,TARIFA CHQ LIQ/DOC/OPG
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,1.35,Encargos financeiros e taxas banc·rias,Outros Recursos nao descritos,DÈbito em conta,TARIFA DEPOS CHEQUES
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,1.59,Encargos financeiros e taxas banc·rias,Outros Recursos nao descritos,DÈbito em conta,TAR CHQ LIQ/DOC/OPG
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,200.00,Publicidade por jornais e revistas,Outros Recursos nao descritos,Cheque,PUBLICA«√O DE PROPAGANDA ELEITORAL NO JORNAL ECOTURISMO
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,360.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"150.000 SANTINHOS, VALOR DO MILHEIRO R4240,00 - CONFORME NOTA FISCAL 122-A DE ULTRAGRAPH ME CNPJ 05278398/0001-46                                                                                                                                              "
SP,PMDB,Deputado Estadual,FRANCISCO PEREIRA GOMES,1200.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,50% DE MATERIAL IMPRESSO ARLINDO/CHICO CONFORME NF 283 - ALL WIN PROPAGANDA LTDA
SP,PMDB,Deputado Federal,VANDERLEI JUELI,4000.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,CESS√O POR COMODADO DO VEICULO HONDA CIVIC ANO 2001 POR 60 DIAS PARA USO NAS ELEI«’ES 2010
SP,PMDB,Deputado Federal,VANDERLEI JUELI,400.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"CESS√O POR COMODATO DE APARELHO CELULAR COM LINHA N∫ (11) 9153-5315 CONF CONTRATO NO VALOR ESTIMADO DE R$ 200,00 MENSAL PELO PERIODO DE 60 DIAS                                                                                                                "
SP,PMDB,Deputado Federal,VANDERLEI JUELI,150.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,50% DO ANUNCIO NO JORNAL A BALSA REF 2∫ QUINZ AGOSTO PARA ELEI«’ES 2010
SP,PMDB,Deputado Federal,VANDERLEI JUELI,150.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,50% DE ANUNCIO NO JORNAL DIARIO REGIONAL EDI«√O 20/08/2010
SP,PMDB,Deputado Federal,VANDERLEI JUELI,2158.27,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRODU«√O DE PROGRAMA DE TELEVIS√O
SP,PMDB,Deputado Federal,VANDERLEI JUELI,720.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,300.000 SANTINHOS CONF NF 03 BLESS PRINT
SP,PMDB,Deputado Federal,VANDERLEI JUELI,514.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,50% DO ANUNCIO NO JORNAL DIARIO REGIONAL - 5 EDI«’ES CONF NF 33355
SP,PMDB,Deputado Federal,VANDERLEI JUELI,500.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,50% DO ANUNCIO NO JORNAL ABCD MAIOR - 5 EDI«’ES CONF NF 747MIDIA-PRESS
SP,PMDB,Deputado Federal,VANDERLEI JUELI,425.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,50% DO ANUNCIO NO JORNAL ABC REPORTER CONF NF 1648
SP,PMDB,Deputado Federal,VANDERLEI JUELI,625.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,50% DO ANUNCIO NO JORNAL REPORTER DI¡RIO
SP,PMDB,Deputado Federal,VANDERLEI JUELI,100.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,50% DO ANUNCIO NO JORNAL DIVULGA«√O EXATA CONF NF. 42
SP,PMDB,Deputado Federal,VANDERLEI JUELI,30.00,CriaÁ„o e inclus„o de p·ginas na internet,Outros Recursos nao descritos,Cheque,REGISTRO DE DOMINIO E MANUTEN«√O DE 02/08/2010 A 01/08/2011
SP,PMDB,Deputado Federal,VANDERLEI JUELI,30.00,CriaÁ„o e inclus„o de p·ginas na internet,Outros Recursos nao descritos,Cheque,REGISTRO DE DOMINIO E MANUTEN«√O DE 02/08/2010 A 01/08/2011
SP,PMDB,Deputado Federal,VANDERLEI JUELI,1000.00,Publicidade por jornais e revistas,Outros Recursos nao descritos,Cheque,"ANUNCIO NO JORNAL FOLHA DO ABC 9,6 X 8CM REF CAMPANHA 2010                                                                                                                                                                                                     "
SP,PMDB,Deputado Federal,VANDERLEI JUELI,1908.00,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,FORNECIMENTO DE COMBUSTIVEL DURANTE O M S DE SETEMBRO PARA CAMPANHA ELEITORAL 2010
SP,PMDB,Deputado Estadual,JOAQUIM VICENTE DE MOURA ANDRADE JUNIOR,360.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"150 MIL SANTINHOS. NF N∫ 004. VALOR DO MILHEIRO R$ 2,40                                                                                                                                                                                                        "
SP,PMDB,Deputado Estadual,JOAQUIM VICENTE DE MOURA ANDRADE JUNIOR,19.50,Encargos financeiros e taxas banc·rias,Outros Recursos nao descritos,DÈbito em conta,TARIFA DE MANUTEN«√O DE C/C
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1200.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,100.000 CEM MIL SANTINHOS COM DOBRADA DO CANDIDATO 12.156.012/0001-99
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1200.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,100.000 CEM MIL SANTINHOS COM DOBRADA DO CANDIDATO MAURO BRAGATO CNPJ 12.155.678/0001-22
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1200.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,100.000 CEM MIL SANTINHOS DOBRADA COM A CANDIDATA ANGELA RAMALHO CNPJ 12.214.286/0001-97
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1200.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,100.000 CEM MIL SANTINHOS COM DOBRADA DO CANDIDATO PROFESSOR CANDIDO CNPJ 12.155.733/0001-84
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1200.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,100.000 CEM MIL SANTINOS COM DOBRADA DA CANDIDATA ALBA LUCENA CNPJ 12.214.286/0001-97
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1200.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,100.000 CEM MIL SANTINOS COM DOBRADA DO CANDIDATO JONAS CNPJ 12.190.142/0001-11
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1000.00,"ProduÁ„o de jingles, vinhetas e slogans",Outros Recursos nao descritos,Cheque,PAGTO DE NF. 000077 PWR COMUNICACOES LTDA - ME / PRODUCAO DE JINGLE
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,7000.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"PGTO NF 7551 VIP OUTDOOR & PAINEIS S/C LTDA / SERVI«OS DE IMPRESS√O EM 100 BANDEIRAS 2,00 X 1,50 CADA                                                                                                                                                          "
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,10950.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"PGTO DE NF 2170 M.C.F. MARQUES PAINEIS - ME / ADESIVOS VIDRO / FAIXAS 6,00 MTRS./ FAIXAS 1,00 X 1,50 MTRS / ADESIVOS DE PARA CHOQUE                                                                                                                            "
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,30500.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,PGTO DE NF 2197 M.C.F.MARQUES PAINEIS - ME / COLAGEMM DE ADESIVOS EM 400 CARROS / 350 ADESIVOS 70CM X 35CM
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,750.00,Publicidade por carros de som,Outros Recursos nao descritos,Cheque,PGTO NF 0235 LUIZ ALBERTO LOUREN«O DE ALMEIDA / VEICULACAO DE SOM (15 DIAS)
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,3344.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,PGTO NF 3345 REPEL REVENDEDOR DE PECAS ELETRONICAS LTDA / PRODUTOS PARA MONTAGEN DE CAIXAS DE SOM EM VEICULOS
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,15123.99,Diversas a especificar,Outros Recursos nao descritos,Cheque,PGTO NF 276 BRUNO LOPES NALDI - ME / EQUIPAMENTOS DE SOM PARA OS VEICULOS
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,14000.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"PGTO DE NF 7555 VIP OUTDOOR & PAINEIS S/C LTDA / 200 BANDEIRAS 1,50X1,08 CADA                                                                                                                                                                                  "
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,10000.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"PAGTO NF 7556 VIP OUTDOOR & PAINEIS S/C LTDA / 400 ADESIVOS FIXADO EM PLACAS DE POLIONDA 1,30X0,34 CADA                                                                                                                                                        "
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1500.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,PAGTO NF 7557 VIP AUTDOOR & PAINEIS S/C LTDA / 10 BANDEIRAS POLIESTER - DOBRADA COM CANDIDATA ELEICAO 2010 ALESSANDRA ROQUE ERCILIA DEPUTADA ESTADUAL CNPJ 12.170.949/0001-19
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1100.00,Publicidade por carros de som,Outros Recursos nao descritos,Cheque,PAGTO DE NF 237 LUIZ ALBERTO LOUREN«O DE ALMEIDA / REFERENTE A DIVUGA«√O COM MOTOCICLETA DO CANDIDATO ELEICAO 2010 PAULO CESAR DE OLIVEIRA LIMA DEPUTADO FEDERAL CNPJ 12.198.139/0001-70
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,3450.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,PGTO DE NF 5318 VEGASCOM COM. E ASSIST. T…CNICA EM TELECOMUNICA«’ES LTDA - ME / TRONCO E TELEFONES PARA O COMIT  ELEITORAL
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,103.50,Encargos financeiros e taxas banc·rias,Outros Recursos nao descritos,Cheque,
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,30.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,PGTO DE NF 0031 LA…RCIO RISSI DOS SANTOS - ME / EQUIPAMENTO PARA MONTAGEM DE CAIXAS DE SOM EM VEICULOS
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,430.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,PAGTO DE NF 0040 LA…RCIO RISSI DOS SANTOS - ME / EQUIPAMENTOS DE SOM PARA COLOCAR EM VEICULOS
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,150.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,PGTO DE NF 0041 LA…RCIO RISSI DOS SANTOS - ME / PRODUTOS PARA EQUIPAR VEICULOS DE SOM
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,165.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,PGTO DE NF 0042NLA…RCIO RISSI DOS SANTOS - ME / PRODUTOS PARA EQUIPAR CARROS DE SOM
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,734.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,PAGTO DE NF 0050 LA…RCIO RISSI DOS SANTOS - ME / PRODUTOS PARA EQUIPAR CARRO DE SOM
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,176.90,Materiais de expediente,Outros Recursos nao descritos,Cheque,PGTO NF 32767 GR¡FICA PRUDENTINA LTDA / MATERIAIS DE ESCRIT”RIO
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,62.09,Telefone,Outros Recursos nao descritos,Cheque,
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,64.95,Telefone,Outros Recursos nao descritos,Cheque,
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,62.09,Telefone,Outros Recursos nao descritos,Cheque,
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,62.09,Telefone,Outros Recursos nao descritos,Cheque,PAGTO DE CONTA TELEFONICA DO NUMERO 32212494
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,104.45,Telefone,Outros Recursos nao descritos,Cheque,PAGTO CONTE DE TELEFONE NUMERO 32226072
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,3000.00,Publicidade por jornais e revistas,Outros Recursos nao descritos,Cheque,PAGTO NF 352 VISAO ASSESSORIA DE COMUNICACAO LTDA / PUBLICIDADE EM JORNAL
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,2917.83,Cess„o ou LocaÁ„o de VeÌculos,Outros Recursos nao descritos,Cheque,PAGTO DE NF 0007 ¡GUA LOCADORA DE VEICULOS DE PRESIDENTE PRUDENTE LTDA - ME
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,2046.50,Cess„o ou LocaÁ„o de VeÌculos,Outros Recursos nao descritos,Cheque,PAGTO NF 0013 CALDEIRA LOCADORA DE VANS S/S LTDA
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,8158.56,Cess„o ou LocaÁ„o de VeÌculos,Outros Recursos nao descritos,Cheque,PAGTO DE NF 0043 PARATUR LOCA«’ES DE VANS LTDA - ME / ALUGUEL E KILOMETRAGENS RODADA
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,10000.00,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,PAGTO DE NF 19974 POSTO ZAP DE PRESIDENTE PRUDENTE
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,936.83,Telefone,Outros Recursos nao descritos,Cheque,PAGTO DE CONTA TELEFONICA DO NUMERO 3222:6192 NRC / 02748411344
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,817.48,Telefone,Outros Recursos nao descritos,Cheque,PAGTO DE CONTA TELEFONICA NUMERO 3222:6072 / NRC 02748411182
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,951.25,Telefone,Outros Recursos nao descritos,Cheque,PAGTO DE CONTA TELEFONICA DE NUMERO 3221:2424 / NRC 02748410615
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,950.68,Telefone,Outros Recursos nao descritos,Cheque,PAGTO DE CONTA TELEFONICA DE NUMERO 3221:2494 / NRC 02748411000
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,483.79,Telefone,Outros Recursos nao descritos,Cheque,PAGTO DE CONTA TELEFONICA DE NUMERO 3221:2704 / NRC 027484112863
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,2365.00,Cess„o ou LocaÁ„o de VeÌculos,Outros Recursos nao descritos,Cheque,PAGTO DE NF 7706 SAFIRA VEICULOS E PE«AS LTDA / LOCA«√O DE UM VEICULO CELTA
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,136.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,PAGTO DE NF 8976 PIQUIONI & OLIVEIRA LTDA - ME / XEROX DIVERSOS
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,5341.20,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,PAGTO DE NF 1464 POSTO ELDORADO DE PRESIDENTE PRUDENTE LTDA
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,2426.88,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,PAGTO DE NF 15678 AUTO POSTO RIO PRETAO LTDA
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,6888.89,Publicidade por jornais e revistas,Outros Recursos nao descritos,Cheque,PAGTO DE NF 106730 EDITORA IMPRENSA LTDA / JORNAL 1/8
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1600.00,Publicidade por carros de som,Outros Recursos nao descritos,Cheque,PAGTO DE NF 0238 LUIZ ALBERTO DE LOUREN«O DE ALMEIDA (SOM EM MOTOCICLETA)
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,3190.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,PAGTO DE NF 096 FAVA COMUNICA«√O VISUAL LTDA / 550 BANNERS COM IMPRESS√O DIGITAL
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,5406.90,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,PAGTO DE NF 1460 POSTO ELDORADO DE PRESIDENTE PRUDENTE LTDA
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,5584.65,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,PAGTO DE NF 1421 POSTO ELDORADO DE PRESIDENTE PRUDENTE LTDA
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,5344.06,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,PAGTO DE NF 1422 POSTO ELDORADO DE PRESIDENTE PRUDENTE LTDA
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1985.17,Despesas postais,Outros Recursos nao descritos,Cheque,PAGTO DE DESPESAS COM CORREIO CONFORME RELAT”RIO ENTREGUE PELA ECT / CONTRATO 9912262098
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,1939.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,PAGTO DE NF 85935 OESTE NOTÕCIAS GR¡FICA E EDITORA LTDA / TBL”IDES
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,722.00,Despesas postais,Outros Recursos nao descritos,Cheque,PAGTO DE SERVI«OS DE CORREIO REFERENTE AO CONTRATO 9912262098 ECT EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS (QUAT¡) MALA DIRETA
SP,PMDB,Deputado Federal,PAULO CESAR DE OLIVEIRA LIMA,7050.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,PAGTO DE NF 0201 VB DIGITAL COMUNICA«√O VISUAL LTDA - ME / BANDEIRAS E ADESIVOS
