REGI√O,ESTADO,DESTINAT¡RIO,ORIGEM,FORNECEDOR,MEDICAMENTO,APRESENTA«√O,QUANTIDADE,PEDIDO SISMAT,Pauta,STATUS,DATA DE ENTREGA,OBSERVA«√O,
SUDESTE,S√O PAULO,SES,CONTRATO 88/2021 - ARP 101/2020 - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",51000,Pauta laboratÛrio,50,Entrega realizada,5/29/2021,,
SUL,PARAN¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE,INTAS PHARMACEUTICALS LTD,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 10 mL,14550,354733,51,Entrega realizada,6/4/2021,,
NORDESTE,PERNAMBUCO,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE,INTAS PHARMACEUTICALS LTD,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 10 mL,4400,354734,51,Entrega realizada,6/7/2021,,
SUDESTE,S√O PAULO,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE,INTAS PHARMACEUTICALS LTD,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 10 mL,26000,354735,51,Entrega realizada,6/4/2021,,
NORDESTE,PIAUÕ,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE,INTAS PHARMACEUTICALS LTD,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 10 mL,550,354736,51,Entrega realizada,6/4/2021,,
NORDESTE,PARAÕBA,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE,INTAS PHARMACEUTICALS LTD,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 10 mL,590,354737,51,Entrega realizada,6/7/2021,,
NORDESTE,BAHIA,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE,INTAS PHARMACEUTICALS LTD,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 10 mL,1570,354738,51,Entrega realizada,6/4/2021,,
CENTRO-OESTE,MATO GROSSO,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE,INTAS PHARMACEUTICALS LTD,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 10 mL,520,354739,51,Entrega realizada,6/4/2021,,
NORDESTE,ALAGOAS,SES,CONTRATO 81/2021 - ARP 139/2020,UNI√O QUÕMICA FARMAC UTICA NACIONAL,"DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ",AMPOLA 2 mL,150,354702,51,Entrega realizada,6/4/2021,,
NORDESTE,ALAGOAS,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,17450,354702,51,Entrega realizada,6/4/2021,,
NORTE,AMAP¡,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,1000,354704,51,Entrega realizada,6/4/2021,,
NORDESTE,BAHIA,SES,CONTRATO 81/2021 - ARP 139/2020,UNI√O QUÕMICA FARMAC UTICA NACIONAL,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,34350,354705,51,Entrega realizada,6/4/2021,,
NORDESTE,CEAR¡,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,9500,354708,51,Entrega realizada,6/4/2021,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MORFINA, SULFATO 10 MG/ML",AMPOLA 1 mL,1500,354710,51,Entrega realizada,6/4/2021,,
NORDESTE,MARANH√O,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,11850,354711,51,Entrega realizada,6/4/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,DOA«√O ESPANHA,MINIST…RIO DAS RELA«’ES EXTERIORES,"ATROPINA, SULFATO 0,25 MG/ML",AMPOLA 1 mL,3500,354714,51,Entrega realizada,6/4/2021,,
SUL,PARAN¡,SES,CONTRATO 81/2021 - ARP 139/2020,UNI√O QUÕMICA FARMAC UTICA NACIONAL,"DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ",AMPOLA 2 mL,8200,354718,51,Entrega realizada,6/4/2021,,
SUL,PARAN¡,SES,CONTRATO 80/2021 - ARP 131/2020,BLAU FARMAC UTICA S/A,ETOMIDATO 2 MG/ML,AMPOLA 10 ML,2800,354718,51,Entrega realizada,6/4/2021,,
SUL,PARAN¡,SES,CONTRATO 81/2021 - ARP 139/2020,UNI√O QUÕMICA FARMAC UTICA NACIONAL,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,98400,354718,51,Entrega realizada,6/4/2021,,
SUL,PARAN¡,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,81800,354718,51,Entrega realizada,6/4/2021,,
SUL,PARAN¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE,AMSTELFARMA BV,DIAZEPAM 5 MG/ML,AMPOLA 2 mL,32800,354718,51,Entrega realizada,6/4/2021,,
SUDESTE,RIO DE JANEIRO,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,33900,354722,51,Entrega realizada,6/4/2021,,
SUDESTE,RIO DE JANEIRO,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,1100,354722,51,Entrega realizada,6/4/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,3000,354724,51,Entrega realizada,6/4/2021,,
NORTE,RORAIMA,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,7000,354726,51,Entrega realizada,6/4/2021,,
NORTE,RORAIMA,SES,CONTRATO 81/2021 - ARP 139/2020,UNI√O QUÕMICA FARMAC UTICA NACIONAL,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,1850,354726,51,Entrega realizada,6/4/2021,,
NORTE,RORAIMA,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,3550,354726,51,Entrega realizada,6/4/2021,,
NORTE,RORAIMA,SES,DOA«√O ESPANHA,MINIST…RIO DAS RELA«’ES EXTERIORES,"ATROPINA, SULFATO 0,25 MG/ML",AMPOLA 1 mL,100,354726,51,Entrega realizada,6/4/2021,,
NORDESTE,SERGIPE,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,22150,354729,51,Entrega realizada,6/4/2021,,
NORTE,TOCANTINS,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,1550,354731,51,Entrega realizada,6/4/2021,,
NORTE,AMAP¡,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",5875,355203,53,Entrega realizada,6/11/2021,,
NORDESTE,BAHIA,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",30225,355205,53,Entrega realizada,6/10/2021,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",5300,355207,53,Entrega realizada,6/10/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",49425,355208,53,Entrega realizada,6/11/2021,,
NORTE,PAR¡,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",2975,355209,53,Entrega realizada,6/11/2021,,
NORDESTE,PARAÕBA,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",15475,355210,53,Entrega realizada,6/11/2021,,
SUL,PARAN¡,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",41750,355211,53,Entrega realizada,6/10/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",2425,355212,53,Entrega realizada,6/10/2021,,
NORTE,AMAP¡,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,7000,355203,53,Entrega realizada,6/11/2021,,
NORDESTE,BAHIA,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,22325,355205,53,Entrega realizada,6/11/2021,,
NORDESTE,CEAR¡,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,4175,355206,53,Entrega realizada,6/11/2021,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,5025,355207,53,Entrega realizada,6/11/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,21600,355208,53,Entrega realizada,6/11/2021,,
NORTE,PAR¡,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,6475,355209,53,Entrega realizada,6/11/2021,,
NORDESTE,PARAÕBA,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,11175,355210,53,Entrega realizada,6/11/2021,,
SUL,PARAN¡,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,27000,355211,53,Entrega realizada,6/10/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,3000,355212,53,Entrega realizada,6/10/2021,,
NORTE,ACRE,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MORFINA, SULFATO 10 MG/ML",AMPOLA 1 mL,3050,355215,53,Entrega realizada,6/10/2021,,
NORDESTE,ALAGOAS,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,30650,355216,53,Entrega realizada,6/11/2021,,
NORTE,AMAP¡,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,1075,355217,53,Entrega realizada,6/11/2021,,
NORDESTE,BAHIA,SES,CONTRATO 80/2021 - ARP 131/2020,BLAU FARMAC UTICA S/A,ETOMIDATO 2 MG/ML,AMPOLA 10 ML,525,355218,53,Entrega realizada,6/10/2021,,
NORDESTE,BAHIA,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,15925,355218,53,Entrega realizada,6/10/2021,,
NORDESTE,CEAR¡,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,45900,355219,53,Entrega realizada,6/11/2021,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,41100,355220,53,Entrega realizada,6/10/2021,,
NORDESTE,MARANH√O,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,16675,355221,53,Entrega realizada,6/11/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,31100,355222,53,Entrega realizada,6/12/2021,,
NORTE,PAR¡,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,10775,355223,53,Entrega realizada,6/14/2021,,
NORDESTE,PARAÕBA,SES,CONTRATO 88/2021 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MORFINA, SULFATO 10 MG/ML",AMPOLA 1 mL,1750,355224,53,Entrega realizada,6/11/2021,,
SUL,PARAN¡,SES,CONTRATO 80/2021 - ARP 131/2020,BLAU FARMAC UTICA S/A,ETOMIDATO 2 MG/ML,AMPOLA 10 ML,3800,355225,53,Entrega realizada,6/10/2021,,
SUDESTE,RIO DE JANEIRO,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,49775,355226,53,Entrega realizada,6/10/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 80/2021 - ARP 131/2020,BLAU FARMAC UTICA S/A,ETOMIDATO 2 MG/ML,AMPOLA 10 ML,975,355227,53,Entrega realizada,6/11/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,11950,355227,53,Entrega realizada,6/11/2021,,
NORTE,RORAIMA,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,9800,355228,53,Entrega realizada,6/11/2021,,
NORDESTE,SERGIPE,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,15100,355229,53,Entrega realizada,6/10/2021,,
NORTE,TOCANTINS,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 mL,3725,355230,53,Entrega realizada,6/11/2021,,
NORTE,AMAP¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,24340,355482,52,Entrega realizada,6/15/2021,,
NORDESTE,BAHIA,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,21010,355483,52,Entrega realizada,6/15/2021,,
NORDESTE,CEAR¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,11480,355484,52,Entrega realizada,6/15/2021,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,7880,355485,52,Entrega realizada,6/16/2021,,
NORDESTE,MARANH√O,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,2890,355486,52,Entrega realizada,6/18/2021,,
CENTRO-OESTE,MATO GROSSO,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,6790,355487,52,Entrega realizada,6/15/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,62310,355488,52,Entrega realizada,6/15/2021,,
NORTE,PAR¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,12000,355489,52,Entrega realizada,6/15/2021,,
NORDESTE,PARAÕBA,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,24100,355808,52,Entrega realizada,6/17/2021,,
SUL,PARAN¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,SOLUPHARM,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,173720,355809,52,Entrega realizada,6/17/2021,,
SUDESTE,RIO DE JANEIRO,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,SOLUPHARM,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,71340,355810,52,Entrega realizada,6/16/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,SOLUPHARM,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,18230,355811,52,Entrega realizada,6/16/2021,,
NORTE,RORAIMA,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,2250,355494,52,Entrega realizada,6/16/2021,,
NORTE,TOCANTINS,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,1720,355495,52,Entrega realizada,6/15/2021,,
NORTE,ACRE,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,70,355499,52,Entrega realizada,6/14/2021,,
NORDESTE,ALAGOAS,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,4250,355500,52,Entrega realizada,6/14/2021,,
NORDESTE,ALAGOAS,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,FRESENIUS KABI,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO-AMPOLA 20 mL,21000,355500,52,Entrega realizada,6/14/2021,,
NORDESTE,ALAGOAS,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,920,355500,52,Entrega realizada,6/14/2021,,
NORTE,AMAP¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,40,355813,52,Entrega realizada,6/17/2021,,
NORTE,AMAP¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,FRESENIUS KABI,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO-AMPOLA 20 mL,1400,355813,52,Entrega realizada,6/17/2021,,
NORTE,AMAP¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,50,355813,52,Entrega realizada,6/17/2021,,
NORTE,AMAZONAS,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,1060,355814,52,Entrega realizada,6/16/2021,,
NORTE,AMAZONAS,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,290,355814,52,Entrega realizada,6/16/2021,,
NORDESTE,BAHIA,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,8700,355815,52,Entrega realizada,6/16/2021,,
NORDESTE,BAHIA,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1550,355815,52,Entrega realizada,6/16/2021,,
NORDESTE,CEAR¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,6600,355816,52,Entrega realizada,6/17/2021,,
NORDESTE,CEAR¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,FRESENIUS KABI,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO-AMPOLA 20 mL,15300,355816,52,Entrega realizada,6/17/2021,,
NORDESTE,CEAR¡,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1330,355816,52,Entrega realizada,6/17/2021,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,200,355817,52,Entrega realizada,6/16/2021,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,FRESENIUS KABI,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO-AMPOLA 20 mL,8850,355817,52,Entrega realizada,6/16/2021,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1150,355817,52,Entrega realizada,6/16/2021,,
SUDESTE,ESPÕRITO SANTO,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,730,355506,52,Entrega realizada,6/14/2021,,
CENTRO-OESTE,GOI¡S,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,1100,355507,52,Entrega realizada,6/14/2021,,
CENTRO-OESTE,GOI¡S,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1670,355507,52,Entrega realizada,6/14/2021,,
NORDESTE,MARANH√O,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,4800,355508,52,Entrega realizada,6/14/2021,,
NORDESTE,MARANH√O,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,300,355508,52,Entrega realizada,6/14/2021,,
CENTRO-OESTE,MATO GROSSO,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,3900,355509,52,Entrega realizada,6/17/2021,,
CENTRO-OESTE,MATO GROSSO,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,830,355509,52,Entrega realizada,6/17/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZA«√O PAN-AMERICANA DA SA⁄DE - EUA,HOSPIRA PRODUTOS HOSPITALARES,"PROPOFOL 10 MG/ML, EMULS√O INJET¡VEL",FRASCO 100 ML,22800,355823,52,Entrega realizada,6/12/2021,,
