REGIÃO,ESTADO,DESTINATÁRIO,ORIGEM,FORNECEDOR,MEDICAMENTO,APRESENTAÇÃO,QUANTIDADE,PEDIDO SISMAT,STATUS,DATA DE ENTREGA
CENTRO-OESTE,MATO GROSSO DO SUL,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,PARÁ,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,PARAÍBA,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,PARANÁ,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,ACRE,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MORFINA,,,,,
NORDESTE,ALAGOAS,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORTE,AMAPÁ,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORDESTE,BAHIA,SES,CONTRATO 80/2021 - ARP 131/2020,BLAU FARMACÊUTICA S/A,ETOMIDATO 2 MG/ML,AMPOLA 10 ML,525.00,355218,Entrega realizada,10/06/2021
NORDESTE,BAHIA,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORDESTE,CEARÁ,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORDESTE,MARANHÃO,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORTE,PARÁ,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORDESTE,PARAÍBA,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MORFINA,,,,,
SUL,PARANÁ,SES,CONTRATO 80/2021 - ARP 131/2020,BLAU FARMACÊUTICA S/A,ETOMIDATO 2 MG/ML,AMPOLA 10 ML,3.80,355225,Entrega realizada,10/06/2021
SUDESTE,RIO DE JANEIRO,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 80/2021 - ARP 131/2020,BLAU FARMACÊUTICA S/A,ETOMIDATO 2 MG/ML,AMPOLA 10 ML,975.00,355227,Entrega realizada,11/06/2021
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORTE,RORAIMA,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORDESTE,SERGIPE,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORTE,TOCANTINS,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
NORDESTE,BAHIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
NORDESTE,CEARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
NORDESTE,MARANHÃO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
CENTRO-OESTE,MATO GROSSO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
NORTE,PARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
NORDESTE,PARAÍBA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
SUL,PARANÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,SOLUPHARM,ROCURÔNIO,,,,,
SUDESTE,RIO DE JANEIRO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,SOLUPHARM,ROCURÔNIO,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,SOLUPHARM,ROCURÔNIO,,,,,
NORTE,RORAIMA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
NORTE,TOCANTINS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
NORTE,ACRE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,70.00,355499,Entrega realizada,14/06/2021
NORDESTE,ALAGOAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,920.00,355500,Entrega realizada,14/06/2021
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,50.00,355813,Entrega realizada,17/06/2021
NORTE,AMAZONAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORTE,AMAZONAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,290.00,355814,Entrega realizada,16/06/2021
NORDESTE,BAHIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORDESTE,BAHIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1.55,355815,Entrega realizada,16/06/2021
NORDESTE,CEARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORDESTE,CEARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORDESTE,CEARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1.33,355816,Entrega realizada,17/06/2021
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1.15,355817,Entrega realizada,16/06/2021
SUDESTE,ESPÍRITO SANTO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,730.00,355506,Entrega realizada,14/06/2021
CENTRO-OESTE,GOIÁS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,GOIÁS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1.67,355507,Entrega realizada,14/06/2021
NORDESTE,MARANHÃO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORDESTE,MARANHÃO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,300.00,355508,Entrega realizada,14/06/2021
CENTRO-OESTE,MATO GROSSO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,830.00,355509,Entrega realizada,17/06/2021
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,2.93,355823,Entrega realizada,12/06/2021
SUDESTE,MINAS GERAIS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
SUDESTE,MINAS GERAIS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,4.95,355844,Entrega realizada,17/06/2021
NORTE,PARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORTE,PARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORTE,PARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,900.00,355512,Entrega realizada,15/06/2021
NORDESTE,PARAÍBA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORDESTE,PARAÍBA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORDESTE,PARAÍBA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1.34,355513,Entrega realizada,17/06/2021
SUL,PARANÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
SUL,PARANÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
SUL,PARANÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1.82,355514,Entrega realizada,14/06/2021
NORDESTE,PERNAMBUCO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORDESTE,PERNAMBUCO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1.05,355515,Entrega realizada,14/06/2021
NORDESTE,PIAUÍ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORDESTE,PIAUÍ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,500.00,355826,Entrega realizada,19/06/2021
SUDESTE,RIO DE JANEIRO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
SUDESTE,RIO DE JANEIRO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
SUDESTE,RIO DE JANEIRO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,2.61,355828,Entrega realizada,16/06/2021
NORDESTE,RIO GRANDE DO NORTE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,390.00,355829,Entrega realizada,17/06/2021
SUL,RIO GRANDE DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,2.90,355830,Entrega realizada,16/06/2021
NORTE,RONDÔNIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORTE,RONDÔNIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1.06,355831,Entrega realizada,17/06/2021
NORTE,RORAIMA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORTE,RORAIMA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORTE,RORAIMA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,1.80,355832,Entrega realizada,21/06/2021
SUL,SANTA CATARINA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
SUL,SANTA CATARINA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,2.18,355833,Entrega realizada,17/06/2021
SUDESTE,SÃO PAULO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
SUDESTE,SÃO PAULO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,15.51,355523,Entrega realizada,12/06/2021
NORDESTE,SERGIPE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORDESTE,SERGIPE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,DEXMEDETOMIDINA 4 MCG/ML,FRASCO 100 ML,660.00,355835,Entrega realizada,17/06/2021
NORTE,TOCANTINS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,HOSPIRA PRODUTOS HOSPITALARES,PROPOFOL 10 MG/ML,,,,,
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,SOLUPHARM,ROCURÔNIO,,,,,
NORDESTE,BAHIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,SOLUPHARM,ROCURÔNIO,,,,,
NORTE,PARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,HOSPIRA PRODUTOS HOSPITALARES,ROCURÔNIO,,,,,
NORDESTE,PARAÍBA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,SOLUPHARM,ROCURÔNIO,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,SOLUPHARM,ROCURÔNIO,,,,,
NORTE,ACRE,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MORFINA,,,,,
NORDESTE,ALAGOAS,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORDESTE,BAHIA,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MORFINA,,,,,
NORDESTE,CEARÁ,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MORFINA,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MORFINA,,,,,
NORDESTE,MARANHÃO,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,MARANHÃO,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,DEXMEDETOMIDINA,,,,,
NORDESTE,PARAÍBA,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,PARAÍBA,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,DEXMEDETOMIDINA,,,,,
SUDESTE,RIO DE JANEIRO,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MORFINA,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 80/2021 - ARP 131/2020,BLAU FARMACÊUTICA S/A,ETOMIDATO 2 MG/ML,AMPOLA 10 ML,1.88,356512,Entrega realizada,23/06/2021
NORTE,RORAIMA,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,MIDAZOLAM 5 MG/ML,,,,,
NORTE,RORAIMA,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,DEXMEDETOMIDINA,,,,,
NORTE,RORAIMA,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORTE,RORAIMA,SES,REQUISIÇÃO ADMINISTRATIVA,BLAU FARMACÊUTICA S/A,SUXAMETÔNIO,,,,,
SUDESTE,SÃO PAULO,SES,CONTRATO 90/2021 - ARP 132/2020,LABORATORIO TEUTO,FENTANILA,,,,,
NORTE,AMAPÁ,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,BAHIA,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,MARANHÃO,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,PARAÍBA,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,SOLUPHARM,ROCURÔNIO,,,,,
NORDESTE,BAHIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,SOLUPHARM,ROCURÔNIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,CONTRATO 78/2021 - ARP 134/2020,ONCOPROD,ROCURÔNIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,SOLUPHARM,ROCURÔNIO,,,,,
NORDESTE,PARAÍBA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE - EUA,SOLUPHARM,ROCURÔNIO,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO 78/2021 - ARP 134/2020,ONCOPROD,ROCURÔNIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,DOAÇÃO PORTUGAL,MINISTÉRIO DAS RELAÇÕES EXTERIORES,ATROPINA,,,,,
NORDESTE,PARAÍBA,SES,DOAÇÃO PORTUGAL,MINISTÉRIO DAS RELAÇÕES EXTERIORES,ATROPINA,,,,,
NORTE,RORAIMA,SES,DOAÇÃO PORTUGAL,MINISTÉRIO DAS RELAÇÕES EXTERIORES,ATROPINA,,,,,
NORDESTE,SERGIPE,SES,DOAÇÃO PORTUGAL,MINISTÉRIO DAS RELAÇÕES EXTERIORES,ATROPINA,,,,,
NORDESTE,ALAGOAS,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,DEXMEDETOMIDINA,,,,,
NORDESTE,MARANHÃO,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,DEXMEDETOMIDINA,,,,,
NORDESTE,PARAÍBA,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,DEXMEDETOMIDINA,,,,,
NORTE,RORAIMA,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,DEXMEDETOMIDINA,,,,,
NORDESTE,MARANHÃO,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,MIDAZOLAM 5 MG/ML,,,,,
NORTE,RORAIMA,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,CONTRATO 81/2021 - ARP 139/2020,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,PROPOFOL 10 MG/ML,,,,,
