Tribunal,Magistrado,MÍs/Ano Ref.,Subsidio ,Direitos Pessoais ,IndenizaÁıes ,Direitos Eventuais ,Total de Rendimentos ,PrevidÍncia P˙blica ,Imposto de Renda ,Descontos Diversos ,RetenÁ„o por Teto Constitucional ,Total de Descontos ,Rendimento LÌquido 
TRF5,CAIO DINIZ FONSECA,dez/20,32004.65,0.00,1629.70,12352.68,45987.03,713.09,9197.61,3052.98,4502.52,17466.20,28520.83
TRF5,CAMILA MONTEIRO PULLIN,dez/20,33689.11,0.00,1612.60,11994.20,47295.91,5498.00,8582.46,0.00,5625.49,19705.95,27589.96
TRF5,CARLOS REB LO J⁄NIOR,dez/20,35462.22,5834.89,910.08,217234.77,259441.96,6518.92,56808.22,5558.90,7989.64,76875.68,182566.28
TRF5,CARLOS VINICIUS CALHEIROS NOBRE,dez/20,33689.11,0.00,2274.70,13061.91,49025.72,713.09,8607.73,2344.98,7398.60,19064.40,29961.32
TRF5,CARLOS WAGNER DIAS FERREIRA,dez/20,33689.11,0.00,910.08,12758.70,47357.89,5498.00,7379.91,2663.49,5625.49,21166.89,26191.00
TRF5,CAROLINA SOUZA MALTA,dez/20,33689.11,0.00,2059.70,11229.70,46978.51,5498.00,8424.36,0.00,5625.49,19547.85,27430.66
TRF5,CESAR ARTHUR CAVALCANTI DE CARVALHO,dez/20,33689.11,0.00,1340.08,11229.70,46258.89,713.09,8964.34,2821.34,5625.49,18124.26,28134.63
TRF5,CID MARCONI GURGEL DE SOUZA,dez/20,35462.22,0.00,910.08,9062.57,45434.87,713.09,9053.88,4097.70,5231.47,19096.14,26338.73
TRF5,CÕNTIA MENEZES BRUNETTA,dez/20,33689.11,0.00,1555.08,0.00,35244.19,713.09,7554.18,2344.98,0.00,10612.25,24631.94
TRF5,CIRO BENIGNO PORTO,dez/20,33689.11,0.00,1340.08,5989.18,41018.37,713.09,9095.34,2344.98,384.97,12538.38,28479.99
TRF5,CLAUDIO GIR√O BARRETO,dez/20,33689.11,0.00,910.08,43700.98,78300.17,5498.00,10641.39,105.34,5625.49,21870.22,56429.95
TRF5,CLAUDIO KITNER,dez/20,33689.11,0.00,3134.70,5989.18,42812.99,5498.00,5954.49,3449.40,384.97,15286.86,27526.13
TRF5,CRISTIANE MENDON«A LAGE,dez/20,32004.65,0.00,1555.08,11650.82,45210.55,713.09,9081.39,2297.25,4221.78,16313.51,28897.04
TRF5,CRISTIANO DE JESUS PEREIRA NASCIMENTO,dez/20,33689.11,0.00,1125.08,0.00,34814.19,713.09,7554.18,2344.98,0.00,10612.25,24201.94
TRF5,CRISTINA MARIA COSTA GARCEZ,dez/20,38396.01,6392.31,910.08,195893.62,241592.02,11627.30,49558.06,0.00,10332.39,71517.75,170074.27
TRF5,DANIEL GUERRA ALVES,dez/20,33689.11,0.00,2274.70,11229.70,47193.51,5498.00,8372.22,0.00,5625.49,19495.71,27697.80
TRF5,DANIELA ZARZAR PEREIRA DE MELO QUEIROZ,dez/20,33689.11,0.00,910.08,2994.59,37593.78,5498.00,7654.57,0.00,0.00,13152.57,24441.21
TRF5,DANIELLE CABRAL DE LUCENA,dez/20,32004.65,0.00,910.08,10668.22,43582.95,713.09,9134.70,2201.81,3379.55,15429.15,28153.80
TRF5,DANIELLE MAC DO PEIXOTO DE CARVALHO,dez/20,32004.65,0.00,1770.08,21916.64,55691.37,713.09,9260.83,1767.68,0.00,11741.60,43949.77
TRF5,DANIELLE SOUZA DE ANDRADE E SILVA CAVALCANTI,dez/20,33689.11,0.00,1629.70,11229.70,46548.51,5498.00,8267.94,0.00,5625.49,19391.43,27157.08
TRF5,DANIELLI FARIAS RAB LO LEIT√O RODRIGUES,dez/20,32004.65,0.00,3209.32,11735.04,46949.01,713.09,8924.03,2567.57,4277.93,16482.62,30466.39
TRF5,DANILO DIAS VASCONCELOS DE ALMEIDA,dez/20,32004.65,0.00,910.08,10668.22,43582.95,5177.95,8512.36,0.00,3379.55,17069.86,26513.09
TRF5,DANILO FONTENELE SAMPAIO CUNHA,dez/20,33689.11,0.00,1340.08,188643.25,223672.44,5498.00,36659.33,5192.14,5625.49,52974.96,170697.48
TRF5,DARTANHAN VERCINGET”RIX DE ARA⁄JO E ROCHA,dez/20,32004.65,0.00,1340.08,32456.62,65801.35,713.09,14851.87,2821.35,3379.55,21765.86,44035.49
TRF5,DENIS SOARES FRAN«A,dez/20,32004.65,0.00,1340.08,10892.81,44237.54,5220.63,8392.54,0.00,3997.19,17610.36,26627.18
TRF5,DI GO FERNANDES GUIMAR√ES,dez/20,32004.65,0.00,910.08,10668.22,43582.95,713.09,9134.71,2201.81,3379.55,15429.16,28153.79
TRF5,EDILSON PEREIRA NOBRE JUNIOR,dez/20,35462.22,5834.89,910.08,204228.00,246435.19,11265.04,54959.60,5604.10,897.20,72725.94,173709.25
TRF5,EDMILSON DA SILVA PIMENTA,dez/20,33689.11,5498.00,910.08,198626.66,238723.85,7831.41,54325.54,2732.90,0.00,64889.85,173834.00
TRF5,EDUARDO SOUSA DANTAS,dez/20,32004.65,0.00,1125.08,0.00,33129.73,713.09,7130.32,2201.81,0.00,10045.22,23084.51
TRF5,EDVALDO BATISTA DA SILVA J⁄NIOR,dez/20,33689.11,0.00,910.08,200831.78,235430.97,10339.90,51009.29,3882.00,5625.49,70856.68,164574.29
TRF5,EDWIGES CONCEI«√O CARACIOLO ROCHA,dez/20,33689.11,5498.00,910.08,197346.27,237443.46,5657.13,52295.09,3562.10,0.00,61514.32,175929.14
TRF5,ELBE TENORIO MACIEL,dez/20,39293.32,0.00,0.00,122996.86,162290.18,5849.71,36761.74,1223.40,0.00,43834.85,118455.33
TRF5,…LIO WANDERLEY DE SIQUEIRA FILHO,dez/20,35462.22,0.00,910.08,185809.20,222181.50,11197.26,47793.42,7743.10,3655.37,70389.15,151792.35
TRF5,ELISE AVESQUE FROTA,dez/20,33689.11,0.00,1555.08,5614.85,40859.04,713.09,8912.20,2821.34,10.64,12457.27,28401.77
TRF5,EMANUEL JOS… MATIAS GUERRA,dez/20,32004.65,0.00,1555.08,10668.22,44227.95,5177.95,8460.23,0.00,3379.55,17017.73,27210.22
TRF5,EMANUELA MENDON«A SANTOS BRITO,dez/20,33689.11,0.00,2779.32,12165.51,48633.94,713.09,9248.41,2344.98,5625.49,17931.97,30701.97
TRF5,EMILIANO ZAPATA DE MIRANDA LEIT√O,dez/20,33689.11,0.00,910.08,10106.73,44705.92,5498.00,8372.22,0.00,4502.52,18372.74,26333.18
TRF5,ETHEL FRANCISCO RIBEIRO,dez/20,33689.11,0.00,2489.70,11229.70,47408.51,713.09,8860.06,2821.34,5625.49,18019.98,29388.53
TRF5,F¡BIO CORDEIRO DE LIMA,dez/20,33689.11,0.00,3424.32,6737.76,43851.19,5498.00,8155.89,310.35,1133.55,15097.79,28753.40
TRF5,F¡BIO LUIZ DE OLIVEIRA BEZERRA,dez/20,33689.11,0.00,910.08,26809.17,61408.36,5498.00,10075.98,0.00,5625.49,21199.47,40208.89
TRF5,FABRICIO DE LIMA BORGES,dez/20,32004.65,0.00,1125.08,10668.22,43797.95,5177.95,8512.36,0.00,3379.55,17069.86,26728.09
TRF5,FABRÕCIO PONTE DE ARAUJO,dez/20,32004.65,0.00,33369.93,4267.29,69641.87,713.09,8204.08,2564.53,0.00,11481.70,58160.17
TRF5,F¡TIMA RODRIGUES BENJAMIN,dez/20,33689.11,0.00,0.00,187948.63,221637.74,4784.91,49982.65,911.00,0.00,55678.56,165959.18
TRF5,FELINI DE OLIVEIRA WANDERLEY,dez/20,33689.11,0.00,910.08,11229.70,45828.89,713.09,8860.06,2821.34,5625.49,18019.98,27808.91
TRF5,FELIPE MOTA PIMENTEL DE OLIVEIRA,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.00,8424.36,417.00,5625.49,19964.85,25864.04
TRF5,FERNANDO AMERICO DE FIGUEIREDO PORTO,dez/20,32004.65,0.00,910.08,11819.27,44734.00,713.09,8999.65,3316.27,4390.23,17419.24,27314.76
TRF5,FERNANDO BRAGA DAMASCENO,dez/20,35462.22,0.00,1770.08,6698.42,43930.72,713.09,9053.88,2495.70,2867.32,15129.99,28800.73
TRF5,FERNANDO BRAZ XIMENES,dez/20,32004.65,0.00,910.08,12408.83,45323.56,713.09,9402.83,2707.76,3997.20,16820.88,28502.68
TRF5,FERNANDO ESCRIVANI STEFANIU,dez/20,33689.11,0.00,1340.08,11229.60,46258.79,5498.00,7662.60,3298.23,5625.39,22084.22,24174.57
TRF5,FLAVIA HORA OLIVEIRA DE MENDON«A,dez/20,32004.65,0.00,910.08,10668.22,43582.95,713.09,9134.70,2201.81,3379.55,15429.15,28153.80
TRF5,FL¡VIA TAVARES DANTAS,dez/20,33689.11,0.00,3424.32,11229.70,48343.13,713.09,8807.92,2821.34,5625.49,17967.84,30375.29
TRF5,FL¡VIO MARCONDES SOARES RODRIGUES,dez/20,32004.65,0.00,2274.70,14374.02,48653.37,713.09,8796.73,2667.05,4277.93,16454.80,32198.57
TRF5,FL¡VIO ROBERTO FERREIRA DE LIMA,dez/20,33689.11,0.00,1555.08,13061.91,48306.10,5647.23,7884.61,0.00,7398.60,20930.44,27375.66
TRF5,FRANCISCO ALVES DOS SANTOS J⁄NIOR,dez/20,33689.11,5498.00,910.08,213753.53,253850.72,7445.41,56626.02,2927.50,384.97,67383.90,186466.82
TRF5,FRANCISCO ANTONIO DE BARROS E SILVA NETO,dez/20,33689.11,0.00,910.08,7486.47,42085.66,5498.00,8424.36,1586.10,1882.26,17390.72,24694.94
TRF5,FRANCISCO BARROS DIAS,dez/20,35462.22,0.00,0.00,216464.74,251926.96,10551.55,56337.45,0.00,0.00,66889.00,185037.96
TRF5,FRANCISCO C¬NDIDO DE MELO FALC√O NETO,dez/20,0.00,0.00,0.00,177678.93,177678.93,11958.68,26447.15,0.00,0.00,38405.83,139273.10
TRF5,FRANCISCO DAS CHAGAS FERNANDES,dez/20,33689.11,0.00,0.00,219846.80,253535.91,4784.91,39838.89,6982.71,0.00,51606.51,201929.40
TRF5,FRANCISCO DE QUEIROZ BEZERRA CAVALCANTI,dez/20,35462.22,0.00,0.00,207770.13,243232.35,10718.33,47338.82,7540.00,0.00,65597.15,177635.20
TRF5,FRANCISCO EDUARDO GUIMAR√ES FARIAS,dez/20,33689.11,5498.00,910.08,6737.82,46835.01,5498.00,7784.82,2136.01,1133.61,16552.44,30282.57
TRF5,FRANCISCO GLAUBER PESSOA ALVES,dez/20,33689.11,0.00,1387.92,8609.44,43686.47,713.09,8622.93,4062.80,3005.23,16404.05,27282.42
TRF5,FRANCISCO LUÕS RIOS ALVES,dez/20,33689.11,0.00,1555.08,9358.09,44602.28,5498.00,8320.08,0.00,3753.88,17571.96,27030.32
TRF5,FRANCISCO ROBERTO MACHADO,dez/20,35462.22,5834.89,910.08,214689.90,256897.09,5834.89,46043.53,6799.01,6019.52,64696.95,192200.14
TRF5,FRANCISCO XAVIER PINHEIRO,dez/20,33689.11,0.00,0.00,242205.68,275894.79,4784.91,64990.28,0.00,0.00,69775.19,206119.60
TRF5,FREDERICO AUGUSTO LEOPOLDINO KOEHLER,dez/20,33689.11,0.00,1770.08,0.00,35459.19,713.09,7449.90,2344.98,0.00,10507.97,24951.22
TRF5,FREDERICO JOS… PINTO DE AZEVEDO,dez/20,33689.11,0.00,910.08,58292.39,92891.58,7133.29,17178.65,5262.20,5625.49,35199.63,57691.95
TRF5,FREDERICO WILDSON DA SILVA DANTAS,dez/20,33689.11,0.00,1770.08,1832.21,37291.40,713.09,7449.90,2344.98,0.00,10507.97,26783.43
TRF5,GABRIELA LIMA FONTENELLE C¬MARA,dez/20,32004.65,0.00,1125.08,0.00,33129.73,713.09,7130.32,2201.81,0.00,10045.22,23084.51
TRF5,GEORGE MARMELSTEIN LIMA,dez/20,33689.11,0.00,1292.70,19256.90,54238.71,713.09,11302.82,2344.98,5625.49,19986.38,34252.33
TRF5,GEORGIUS LUIS ARGENTINI PRINCIPE CREDIDIO,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.00,8372.22,4459.60,5625.49,23955.31,21873.58
TRF5,GERMANA DE OLIVEIRA MORAES,dez/20,33689.11,5498.00,910.08,199965.39,240062.58,5498.00,39806.60,7635.21,3753.88,56693.69,183368.89
TRF5,GILTON BATISTA BRITO,dez/20,33689.11,0.00,1555.08,11229.60,46473.79,5498.00,8320.08,0.00,5625.39,19443.47,27030.32
TRF5,GILV¬NKLIM MARQUES DE LIMA,dez/20,33689.11,0.00,1629.70,21336.44,56655.25,713.09,8994.96,2520.40,759.29,12987.74,43667.51
TRF5,GISELE CHAVES SAMPAIO ALC¬NTARA,dez/20,33689.11,0.00,910.08,11229.70,45828.89,713.09,8964.34,2821.34,5625.49,18124.26,27704.63
TRF5,GISELE MARIA DA SILVA ARA⁄JO LEITE,dez/20,32004.65,0.00,910.08,11117.41,44032.14,713.09,8890.89,2898.81,3828.74,16331.53,27700.61
TRF5,GL DISON MARQUES FERNANDES,dez/20,33689.11,5498.00,1340.08,26931.59,67458.78,5498.00,10487.38,0.00,5625.49,21610.87,45847.91
TRF5,GUILHERME CASTRO L‘PO,dez/20,32004.65,0.00,430.00,20034.55,52469.20,713.09,7735.82,20034.55,0.00,28483.46,23985.74
TRF5,GUILHERME JANTSCH,dez/20,32004.65,0.00,1125.08,11678.98,44808.71,713.09,9111.09,2287.71,4390.31,16502.20,28306.51
TRF5,GUILHERME MASAITI HIRATA YENDO,dez/20,33689.11,0.00,1340.08,11229.70,46258.89,713.09,9146.89,2157.49,5625.49,17642.96,28615.93
TRF5,GUILHERME SOARES DINIZ,dez/20,32004.65,0.00,1340.08,10668.22,44012.95,5177.95,8512.36,0.00,3379.55,17069.86,26943.09
TRF5,GUSTAVO DE MENDON«A GOMES,dez/20,33689.11,0.00,1340.08,11229.70,46258.89,713.09,9095.34,2344.98,5625.49,17778.90,28479.99
TRF5,GUSTAVO DE PAIVA GADELHA,dez/20,33689.11,0.00,2349.32,11229.70,47268.13,713.09,8879.52,3129.74,5625.49,18347.84,28920.29
TRF5,GUSTAVO HENRIQUE TEIXEIRA DE OLIVEIRA,dez/20,32004.65,0.00,2274.69,10668.22,44947.56,713.09,9688.06,0.00,3379.55,13780.70,31166.86
TRF5,GUSTAVO MELO BARBOSA,dez/20,33689.11,0.00,2489.70,10481.06,46659.87,713.09,8855.64,2837.42,4876.85,17283.00,29376.87
TRF5,HALLISON R GO BEZERRA,dez/20,33689.11,0.00,910.08,18322.41,52921.60,713.09,9237.94,3187.95,5625.49,18764.47,34157.13
TRF5,HELENA DELGADO RAMOS FIALHO MOREIRA,dez/20,33689.11,0.00,910.08,26670.91,61270.10,6185.73,11752.10,0.00,1133.61,19071.44,42198.66
TRF5,HELGA MOSER DA SILVA,dez/20,30295.00,0.00,0.00,229065.04,259360.04,3623.52,60501.79,1801.00,0.00,65926.31,193433.73
TRF5,H…LIO SÕLVIO OUREM CAMPOS,dez/20,33689.11,5498.00,910.08,187796.38,227893.57,8884.89,45160.75,12125.38,5625.49,71796.51,156097.06
TRF5,HELOISA SILVA DE MELO,dez/20,32004.65,0.00,910.08,10668.22,43582.95,713.09,9134.70,2201.81,3379.55,15429.15,28153.80
TRF5,HUGO DE BRITO MACHADO,dez/20,35462.22,0.00,0.00,274023.37,309485.59,13643.32,0.00,4652.50,0.00,18295.82,291189.77
TRF5,HUGO SINVALDO SILVA DA GAMA FILHO,dez/20,32004.65,0.00,1629.70,0.00,33634.35,713.09,7130.32,2201.81,0.00,10045.22,23589.13
TRF5,IACI ROLIM DE SOUSA,dez/20,33689.11,0.00,1125.08,9732.41,44546.60,713.09,8921.58,2976.83,4128.20,16739.70,27806.90
TRF5,IN S REGIS MATIAS DE OLIVEIRA,dez/20,32726.94,0.00,0.00,244323.44,277050.38,4602.10,58930.03,0.00,0.00,63532.13,213518.25
TRF5,ISAAC BATISTA DE CARVALHO NETO,dez/20,32004.65,0.00,1125.08,10668.22,43797.95,713.09,9134.70,2201.81,3379.55,15429.15,28368.80
TRF5,ISABELLE MARNE CAVALCANTI DE OLIVEIRA LIMA,dez/20,33689.11,0.00,910.08,13412.69,48011.88,5609.99,8146.99,824.00,7398.60,21979.58,26032.30
TRF5,IVAN LIRA DE CARVALHO,dez/20,33689.11,5647.23,910.08,291646.70,331893.12,11077.28,55501.71,1773.11,7457.70,75809.80,256083.32
TRF5,IVANA MAFRA MARINHO,dez/20,33689.11,0.00,2704.70,11229.70,47623.51,713.09,8808.61,3008.44,5625.49,18155.63,29467.88
TRF5,JAILSOM LEANDRO DE SOUSA,dez/20,33689.11,0.00,910.08,11229.60,45828.79,5498.00,8372.22,0.00,5625.39,19495.61,26333.18
TRF5,JAIME TRAVASSOS SARINHO,dez/20,32004.65,0.00,910.08,5334.11,38248.84,713.09,9202.70,0.00,0.00,9915.79,28333.05
TRF5,JAIRO ARA⁄JO BAIMA,dez/20,33689.11,0.00,0.00,202134.43,235823.54,4784.91,41523.68,5429.33,0.00,51737.92,184085.62
TRF5,JANILSON BEZERRA DE SIQUEIRA,dez/20,33689.11,5498.00,910.08,217806.09,257903.28,11120.47,56070.35,0.00,5625.49,72816.31,185086.97
TRF5,JANINE DE MEDEIROS SOUZA BEZERRA,dez/20,32004.65,0.00,910.08,20078.41,52993.14,5177.95,9361.45,0.00,3379.55,17918.95,35074.19
TRF5,JOALDO KAROLMENIG DE LIMA CAVALCANTI,dez/20,32004.65,0.00,2274.37,12408.83,46687.85,5508.67,8384.73,0.00,5064.01,18957.41,27730.44
TRF5,JOANA CAROLINA LINS PEREIRA,dez/20,33689.11,0.00,910.08,1832.21,36431.40,713.09,7364.51,6471.78,0.00,14549.38,21882.02
TRF5,JO√O BATISTA MARTINS PRATA BRAGA,dez/20,33689.11,0.00,3209.32,9732.41,46630.84,713.09,8860.06,2821.34,4128.20,16522.69,30108.15
TRF5,JO√O BOSCO MEDEIROS DE SOUSA,dez/20,33689.11,5498.00,910.08,224321.20,264418.39,10927.76,58333.80,5923.00,1133.61,76318.17,188100.22
TRF5,JO√O LUIS NOGUEIRA MATIAS,dez/20,33689.11,0.00,1583.62,177055.85,212328.58,5498.00,33602.13,4721.82,5625.49,49447.44,162881.14
TRF5,JO√O PEREIRA DE ANDRADE FILHO,dez/20,32004.65,0.00,2349.32,13438.22,47792.19,713.09,9498.58,2048.40,5120.16,17380.23,30411.96
TRF5,JOAQUIM LUSTOSA FILHO,dez/20,33689.11,0.00,2160.84,11625.57,47475.52,5498.00,7445.77,3368.91,5625.49,21938.17,25537.35
TRF5,JORGE ANDR… DE CARVALHO MENDON«A,dez/20,33689.11,0.00,1770.08,0.00,35459.19,713.09,7053.74,2344.98,1819.77,11931.58,23527.61
TRF5,JORGE LUÕS GIR√O BARRETO,dez/20,33689.11,0.00,1125.08,99130.52,133944.71,5498.00,14641.49,3684.97,10.64,23835.10,110109.61
TRF5,JOS… BAPTISTA DE ALMEIDA FILHO NETO,dez/20,33689.11,0.00,2489.70,11229.70,47408.51,5498.00,8320.08,0.00,5625.49,19443.57,27964.94
TRF5,JOS… CARLOS DANTAS TEIXEIRA DE SOUZA,dez/20,33689.11,0.00,910.08,17418.51,52017.70,5498.00,8643.08,0.00,5625.49,19766.57,32251.13
TRF5,JOSE DE CASTRO MEIRA,dez/20,0.00,0.00,0.00,215035.10,215035.10,13890.84,36188.75,0.00,0.00,50079.59,164955.51
TRF5,JOS… DONATO DE ARA⁄JO NETO,dez/20,33689.11,0.00,910.08,15871.21,50470.40,713.09,10371.76,2344.98,5625.49,19055.32,31415.08
TRF5,JOS… EDUARDO DE MELO VILAR FILHO,dez/20,33689.11,0.00,1340.08,7860.79,42889.98,713.09,8855.67,3216.49,2256.58,15041.83,27848.15
TRF5,JOS… FERNANDES DE ANDRADE,dez/20,0.00,0.00,0.00,174237.69,174237.69,5410.93,0.00,0.00,0.00,5410.93,168826.76
TRF5,JOS… FL¡VIO FONSECA DE OLIVEIRA,dez/20,32004.65,0.00,1555.08,12408.83,45968.56,713.09,9350.18,2969.30,3379.55,16412.12,29556.44
TRF5,JOS… HELVESLEY ALVES,dez/20,33689.11,5498.00,1340.08,60466.55,100993.74,5498.00,10367.88,1595.05,5625.49,23086.42,77907.32
TRF5,JOS… JOAQUIM DE OLIVEIRA RAMOS,dez/20,32004.65,0.00,2274.70,11678.90,45958.25,5369.98,8274.27,0.00,5064.01,18708.26,27249.99
TRF5,JOS… L¡ZARO ALFREDO GUIMARAES,dez/20,35462.22,5834.89,910.08,235771.90,277979.09,5834.89,62742.93,2134.40,4049.39,74761.61,203217.48
TRF5,JOS… MANUEL ZEFERINO GALV√O DE MELO,dez/20,33689.11,0.00,0.00,208797.53,242486.64,5437.66,55536.59,3480.60,0.00,64454.85,178031.79
TRF5,JOSE MARIA DE OLIVEIRA LUCENA,dez/20,35462.22,0.00,0.00,222565.22,258027.44,5121.80,59845.03,5703.00,0.00,70669.83,187357.61
TRF5,JOS… MAXIMILIANO MACHADO CAVALCANTI,dez/20,33689.11,0.00,1985.08,11229.70,46903.89,713.09,8798.07,2857.18,5625.49,17993.83,28910.06
TRF5,JOS… MOREIRA DA SILVA NETO,dez/20,33689.11,0.00,1555.08,11229.70,46473.89,713.09,7588.60,7444.83,5625.49,21372.01,25101.88
TRF5,JOS… PARENTE PINHEIRO,dez/20,35291.06,0.00,430.00,0.00,35721.06,5089.28,6912.54,0.00,0.00,12001.82,23719.24
TRF5,JOS… VIDAL SILVA NETO,dez/20,33689.11,0.00,1712.76,57190.29,92592.16,5498.00,8505.78,1597.02,5625.49,21226.29,71365.87
TRF5,J⁄LIO RODRIGUES COELHO NETO,dez/20,33689.11,0.00,2274.70,77859.28,113823.09,713.09,8693.05,3239.07,4876.85,17522.06,96301.03
TRF5,KARLA DE ALMEIDA MIRANDA MAIA,dez/20,33689.11,5498.00,910.08,49726.66,89823.85,5498.00,8424.36,2525.83,10.64,16458.83,73365.02
TRF5,KATHERINE BEZERRA CARVALHO DE MELO,dez/20,32004.65,0.00,2274.70,11678.90,45958.25,5369.98,8706.61,0.00,3491.85,17568.44,28389.81
TRF5,KEPLER GOMES RIBEIRO,dez/20,33689.11,0.00,2676.24,23631.09,59996.44,5498.00,6641.55,3166.78,5625.49,20931.82,39064.62
TRF5,KYLCE ANNE PEREIRA COLLIER DE MENDON«A,dez/20,33689.11,0.00,2274.70,11229.70,47193.51,5498.00,8424.36,0.00,5625.49,19547.85,27645.66
TRF5,LAURO HENRIQUE LOBO BANDEIRA,dez/20,33689.11,0.00,910.08,7112.15,41711.34,713.09,8875.46,2765.34,1507.94,13861.83,27849.51
TRF5,LEONARDO AUGUSTO NUNES COUTINHO,dez/20,33689.11,0.00,3008.57,7112.15,43809.83,713.09,8731.00,2344.98,1330.63,13119.70,30690.13
TRF5,LEONARDO HENRIQUE DE CAVALCANTE CARVALHO,dez/20,35462.22,0.00,1770.08,11820.74,49053.04,713.09,8964.33,2821.34,7989.64,20488.40,28564.64
TRF5,LEONARDO RESENDE MARTINS,dez/20,33689.11,0.00,910.08,11229.70,45828.89,713.09,7509.13,5228.98,5625.49,19076.69,26752.20
TRF5,LEOPOLDO FONTENELE TEIXEIRA,dez/20,33689.11,0.00,1770.08,11229.70,46688.89,713.09,8860.06,2821.34,5625.49,18019.98,28668.91
TRF5,LIANNE PEREIRA DA MOTTA PIRES OLIVEIRA,dez/20,32004.65,0.00,2349.32,0.00,34353.97,5177.95,6507.98,0.00,0.00,11685.93,22668.04
TRF5,LIDIANE VIEIRA BOMFIM PINHEIRO DE MENESES,dez/20,33689.11,0.00,910.08,7112.08,41711.27,5498.00,8320.08,0.00,1507.87,15325.95,26385.32
TRF5,LIRA V¬NIA MAIA DE MOURA,dez/20,26320.88,0.00,215.00,112690.03,139225.91,2224.18,5757.23,11093.78,0.00,19075.19,120150.72
TRF5,LIZ CORR A DE AZEVEDO,dez/20,32004.65,0.00,910.08,11678.90,44593.63,5369.98,8552.20,824.00,4053.33,18799.51,25794.12
TRF5,LUCAS MARIANO CUNHA ARAG√O DE ALBUQUERQUE,dez/20,33689.11,0.00,1629.70,11229.70,46548.51,713.09,9095.34,2344.98,5625.49,17778.90,28769.61
TRF5,LUÕS PRAXEDES VIEIRA DA SILVA,dez/20,33689.11,5498.00,910.08,198180.09,238277.28,5498.00,40751.43,6969.10,5625.49,58844.02,179433.26
TRF5,LUIZ ALBERTO GURGEL DE FARIA,dez/20,0.00,0.00,0.00,220919.74,220919.74,5632.64,49901.80,0.00,0.00,55534.44,165385.30
TRF5,LUIZ BISPO DA SILVA NETO,dez/20,33689.11,0.00,1770.08,9318.68,44777.87,713.09,8607.73,2344.98,3655.37,15321.17,29456.70
TRF5,LUIZA CARVALHO DANTAS R GO,dez/20,32004.65,0.00,2349.32,0.00,34353.97,713.09,7026.05,2201.81,0.00,9940.95,24413.02
TRF5,MADJA DE SOUSA MOURA SIQUEIRA,dez/20,33689.11,0.00,2349.32,13061.91,49100.34,5647.23,7832.47,0.00,7398.60,20878.30,28222.04
TRF5,MAGNUS AUGUSTO COSTA DELGADO,dez/20,33689.11,5498.00,910.08,279556.17,319653.36,10928.15,52515.38,3204.01,2256.58,68904.12,250749.24
TRF5,MANOEL DE OLIVEIRA ERHARDT,dez/20,35462.22,5834.89,910.08,219624.88,261832.07,11144.73,55758.72,6465.30,7989.64,81358.39,180473.68
TRF5,MANUEL MAIA DE VASCONCELOS NETO,dez/20,33689.11,0.00,1629.70,56268.66,91587.47,5498.00,5494.49,3616.42,2197.48,16806.39,74781.08
TRF5,MARCELO SAMPAIO PIMENTEL ROCHA,dez/20,33689.11,0.00,2059.70,11229.70,46978.51,713.09,8777.71,3500.00,5625.49,18616.29,28362.22
TRF5,MARCO BRUNO MIRANDA CLEMENTINO,dez/20,33689.11,0.00,910.08,11229.70,45828.89,713.09,8710.63,3743.92,5625.49,18793.13,27035.76
TRF5,MARCOS ANT‘NIO GARAPA DE CARVALHO,dez/20,33689.11,0.00,1340.08,13061.81,48091.00,5647.23,6581.77,2652.29,7398.50,22279.79,25811.21
TRF5,MARCOS ANTONIO MACIEL SARAIVA,dez/20,33689.11,0.00,1770.08,11229.70,46688.89,713.09,8903.64,3042.07,5625.49,18284.29,28404.60
TRF5,MARCOS ANTONIO MENDES DE ARAUJO FILHO,dez/20,33689.11,0.00,2274.70,11229.70,47193.51,5498.00,8372.22,0.00,5625.49,19495.71,27697.80
TRF5,MARCOS MAIRTON DA SILVA,dez/20,33689.11,5498.00,910.08,0.00,40097.19,5498.00,7516.19,3196.19,0.00,16210.38,23886.81
TRF5,MARCUS VINICIUS PARENTE REBOU«AS,dez/20,32004.65,0.00,910.08,10668.22,43582.95,713.09,9134.70,2201.81,3379.55,15429.15,28153.80
TRF5,MARGARIDA DE OLIVEIRA CANTARELLI,dez/20,35462.22,0.00,0.00,0.00,35462.22,5121.80,6950.66,1801.00,0.00,13873.46,21588.76
TRF5,MARIA CECILIA CAVALCANTI DE O. MACIEL GADELHA,dez/20,27765.97,0.00,0.00,0.00,27765.97,2383.14,5587.32,2579.80,0.00,10550.26,17215.71
TRF5,MARIA JULIA TAVARES DO CARMO PINHEIRO,dez/20,33689.11,0.00,2274.70,1871.62,37835.43,713.09,7887.58,2814.65,0.00,11415.32,26420.11
TRF5,MARIA THEREZA NERY DA FONSECA DE MELLO,dez/20,33689.11,0.00,0.00,253719.44,287408.55,4784.91,68069.63,1801.00,0.00,74655.54,212753.01
TRF5,MARÕLIA IVO NEVES,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.00,8424.36,1300.00,5625.49,20847.85,24981.04
TRF5,MARINA COFFERRI,dez/20,32004.65,0.00,1125.08,4978.50,38108.23,713.09,8499.41,2201.81,0.00,11414.31,26693.92
